,orig_idx,input,expected_text,Problem type,expected_skills,valid,generated_text,generated_skills
173,1407," Dein Profil
Du <SoftSkill>arbeitest strukturiert</SoftSkill> und <SoftSkill_C>lösungsorientiert</SoftSkill_C>, und beherrschst Deutsch, Schweizerdeutsch und Englisch."," Dein Profil
Du <SoftSkill>arbeitest strukturiert</SoftSkill> und <SoftSkill>arbeitest lösungsorientiert</SoftSkill>, und beherrschst Deutsch, Schweizerdeutsch und Englisch.",OWA,"['arbeitest strukturiert', 'arbeitest lösungsorientiert']",1,"Dein Profil Du SoftSkill>arbeitest strukturiert/SoftSkill> und SoftSkill>arbeitest lösungsorientiert/SoftSkill>, und beherrschst Deutsch, Schweizerdeutsch und Englisch.","['arbeitest strukturiert', 'arbeitest lösungsorientiert']"
174,555,<SoftSkill>Arbeiten Sie zuverlässig</SoftSkill> und <SoftSkill_C>genau</SoftSkill_C>?,<SoftSkill>Arbeiten Sie zuverlässig</SoftSkill> und <SoftSkill>arbeiten Sie genau</SoftSkill>?,MWA,"['Arbeiten Sie zuverlässig', 'arbeiten Sie genau']",1,SoftSkill>Arbeiten Sie zuverlässig/SoftSkill> und SoftSkill>arbeiten Sie genau/SoftSkill>?,"['Arbeiten Sie zuverlässig', 'arbeiten Sie genau']"
175,427," Auch <SoftSkill>arbeiten Sie selbstständig</SoftSkill>, <SoftSkill_C>verantwortungsbewusst</SoftSkill_C> und <SoftSkill>setzen Aufgaben konsequent und zielgerichtet um</SoftSkill>."," Auch <SoftSkill>arbeiten Sie selbstständig</SoftSkill>, <SoftSkill>arbeiten Sie verantwortungsbewusst</SoftSkill> und <SoftSkill>setzen Aufgaben konsequent und zielgerichtet um</SoftSkill>.",MWA,"['arbeiten Sie selbstständig', 'arbeiten Sie verantwortungsbewusst', 'setzen Aufgaben konsequent und zielgerichtet um']",1,"Auch SoftSkill>arbeiten Sie selbstständig/SoftSkill>, SoftSkill>arbeiten Sie verantwortungsbewusst/SoftSkill> und SoftSkill>setzen Aufgaben konsequent und zielgerichtet um/SoftSkill>.","['arbeiten Sie selbstständig', 'arbeiten Sie verantwortungsbewusst', 'setzen Aufgaben konsequent und zielgerichtet um']"
176,1287," •  Sie <SoftSkill>stehen mit beiden Beinen im Leben</SoftSkill> und Ihre <SoftSkill_C>humorvolle</SoftSkill_C>, <SoftSkill>positive Wesens-art hilft beim lösungsorientierten Arbeiten auf allen Stufen</SoftSkill"," • Sie <SoftSkill>stehen mit beiden Beinen im Leben</SoftSkill> und Ihre <SoftSkill>humorvolle Wesensart</SoftSkill>, <SoftSkill>positive Wesens-art hilft beim lösungsorientierten Arbeiten auf allen Stufen</SoftSkill>",OWA,"['stehen mit beiden Beinen im Leben', 'humorvolle Wesensart', 'positive Wesens-art hilft beim lösungsorientierten Arbeiten auf allen Stufen']",1,"• Sie SoftSkill>stehen mit beiden Beinen im Leben/SoftSkill> und Ihre SoftSkill>humorvolle Wesensart hilft beim lösungsorientierten Arbeiten auf allen Stufen/SoftSkill>, SoftSkill>positive Wesens-art hilft beim lösungsorientierten Arbeiten auf allen Stufen/SoftSkill>","['stehen mit beiden Beinen im Leben', 'humorvolle Wesensart hilft beim lösungsorientierten Arbeiten auf allen Stufen', 'positive Wesens-art hilft beim lösungsorientierten Arbeiten auf allen Stufen']"
177,251," Abgeschlossene Volksschule, Niveau A
Eignungstest AGVS
<SoftSkill>Handwerkliches Geschick</SoftSkill>
<SoftSkill_C>Exakte</SoftSkill_C> und <SoftSkill>sorgfältige Arbeitsweise</SoftSkill>
<SoftSkill>Logisches Denken</SoftSkill"," Abgeschlossene Volksschule, Niveau A
Eignungstest AGVS
<SoftSkill>Handwerkliches Geschick</SoftSkill>
<SoftSkill>Exakte Arbeitsweise</SoftSkill> und <SoftSkill>sorgfältige Arbeitsweise</SoftSkill>
<SoftSkill>Logisches Denken</SoftSkill>",OWA,"['Handwerkliches Geschick', 'Exakte Arbeitsweise', 'sorgfältige Arbeitsweise', 'Logisches Denken']",1,"Abgeschlossene Volksschule, Niveau A Eignungstest AGVS SoftSkill>Handwerkliches Geschick/SoftSkill> SoftSkill>Exakte Arbeitsweise/SoftSkill> und SoftSkill>sorgfältige Arbeitsweise/SoftSkill> SoftSkill>Logisches Denken/SoftSkill>","['Handwerkliches Geschick', 'Exakte Arbeitsweise', 'sorgfältige Arbeitsweise', 'Logisches Denken']"
178,196,<SoftSkill>Freude an abwechslungsreichen Tätigkeiten</SoftSkill> und <SoftSkill_C>interdisziplinärer Zusammenarbeit</SoftSkill_C> Suchen Sie eine neue Herausforderung?,<SoftSkill>Freude an abwechslungsreichen Tätigkeiten</SoftSkill> und <SoftSkill>Freude an interdisziplinärer Zusammenarbeit</SoftSkill> Suchen Sie eine neue Herausforderung?,MWA,"['Freude an abwechslungsreichen Tätigkeiten', 'Freude an interdisziplinärer Zusammenarbeit']",1,SoftSkill>Freude an abwechslungsreichen Tätigkeiten/SoftSkill> und SoftSkill>Freude an interdisziplinärer Zusammenarbeit/SoftSkill> Suchen Sie eine neue Herausforderung?,"['Freude an abwechslungsreichen Tätigkeiten', 'Freude an interdisziplinärer Zusammenarbeit']"
179,1432,•  <SoftSkill_C>Freude</SoftSkill_C> und <SoftSkill>Erfahrung im Umgang mit Kindern</SoftSkill,<SoftSkill>Freude im Umgang mit Kindern</SoftSkill> und <SoftSkill>Erfahrung im Umgang mit Kindern</SoftSkill>,MWA,"['Freude im Umgang mit Kindern', 'Erfahrung im Umgang mit Kindern']",1,SoftSkill>Freude im Umgang mit Kindern/SoftSkill> und SoftSkill>Erfahrung im Umgang mit Kindern/SoftSkill>,"['Freude im Umgang mit Kindern', 'Erfahrung im Umgang mit Kindern']"
180,1380,•  <SoftSkill>Motivation sich einzubringen</SoftSkill> und <SoftSkill_C>Verantwortung in ihrem Zuständigkeitsbereich zu übernehmen</SoftSkill_C>.,• <SoftSkill>Motivation sich einzubringen</SoftSkill> und <SoftSkill>Motivation Verantwortung in ihrem Zuständigkeitsbereich zu übernehmen</SoftSkill>.,OWA,"['Motivation sich einzubringen', 'Motivation Verantwortung in ihrem Zuständigkeitsbereich zu übernehmen']",1,• SoftSkill>Motivation sich einzubringen/SoftSkill> und SoftSkill>Motivation sich Verantwortung in ihrem Zuständigkeitsbereich zu übernehmen/SoftSkill>.,"['Motivation sich einzubringen', 'Motivation sich Verantwortung in ihrem Zuständigkeitsbereich zu übernehmen']"
181,23,"Sie sind ein <SoftSkill>absoluter Teamplayer</SoftSkill>, verfügen über eine <SoftSkill>rasche Auffassungsgabe</SoftSkill> und überzeugen durch Ihren <SoftSkill_C>proaktiven</SoftSkill_C>, <SoftSkill_C>selbständigen</SoftSkill_C> und <SoftSkill>eigenverantwortlichen Arbeitsstil</SoftSkill>.","Sie sind ein <SoftSkill>absoluter Teamplayer</SoftSkill>, verfügen über eine <SoftSkill>rasche Auffassungsgabe</SoftSkill> und überzeugen durch Ihren <SoftSkill>proaktiven Arbeitsstil</SoftSkill>, <SoftSkill>selbständigen Arbeitsstil</SoftSkill> und <SoftSkill>eigenverantwortlichen Arbeitsstil</SoftSkill>.",MC,"['absoluter Teamplayer', 'rasche Auffassungsgabe', 'proaktiven Arbeitsstil', 'selbständigen Arbeitsstil', 'eigenverantwortlichen Arbeitsstil']",1,"Sie sind ein SoftSkill>absoluter Teamplayer/SoftSkill>, verfügen über eine SoftSkill>rasche Auffassungsgabe/SoftSkill> und überzeugen durch Ihren SoftSkill>proaktiven Arbeitsstil/SoftSkill>, SoftSkill>selbständigen Arbeitsstil/SoftSkill> und SoftSkill>eigenverantwortlichen Arbeitsstil/SoftSkill>.","['absoluter Teamplayer', 'rasche Auffassungsgabe', 'proaktiven Arbeitsstil', 'selbständigen Arbeitsstil', 'eigenverantwortlichen Arbeitsstil']"
182,1206," •  ƒ
Führungserfahrung, <SoftSkill>Flair für interdisziplinäre Tätigkeiten</SoftSkill> und <SoftSkill_C>Teamarbeit</SoftSkill_C"," ƒ
Führungserfahrung, <SoftSkill>Flair für interdisziplinäre Tätigkeiten</SoftSkill> und <SoftSkill>Flair für Teamarbeit</SoftSkill>.",MWA,"['Flair für interdisziplinäre Tätigkeiten', 'Flair für Teamarbeit']",1,"•  Führungserfahrung, SoftSkill>Flair für interdisziplinäre Tätigkeiten/SoftSkill> und SoftSkill>Flair für Teamarbeit/SoftSkill>.","['Flair für interdisziplinäre Tätigkeiten', 'Flair für Teamarbeit']"
183,63,"•  Zudem bist du eine <SoftSkill_C>offene</SoftSkill_C> und <SoftSkill>gewinnende Person</SoftSkill>, die <SoftSkill>gerne mit ihren Mitmenschen kommuniziert</SoftSkill","• Zudem bist du eine <SoftSkill>offene Person </SoftSkill> und <SoftSkill>gewinnende Person</SoftSkill>, die <SoftSkill>gerne mit ihren Mitmenschen kommuniziert</SoftSkill>",OWA,"['offene Person ', 'gewinnende Person', 'gerne mit ihren Mitmenschen kommuniziert']",1,"• Zudem bist du eine SoftSkill>offene Person/SoftSkill> und SoftSkill>gewinnende Person/SoftSkill>, die SoftSkill>gerne mit ihren Mitmenschen kommuniziert/SoftSkill>.","['offene Person', 'gewinnende Person', 'gerne mit ihren Mitmenschen kommuniziert']"
184,942,•  <SoftSkill_C>Motivations-</SoftSkill_C> und <SoftSkill>Begeisterungsfähigkeit</SoftSkill,<SoftSkill>Motivationsfähigkeit</SoftSkill> und <SoftSkill>Begeisterungsfähigkeit</SoftSkill>,HOWA,"['Motivationsfähigkeit', 'Begeisterungsfähigkeit']",1,SoftSkill>Motivationsfähigkeit/SoftSkill> und SoftSkill>Begeisterungsfähigkeit/SoftSkill>,"['Motivationsfähigkeit', 'Begeisterungsfähigkeit']"
185,1805," Kaufmännische Grund- und Weiterbildung oder abgeschlossene Detailhandelslehre
Mehrjährige Erfahrung in einer vergleichbaren Tätigkeit
Sehr gute Fachkenntnisse im Sortimentsbereich
<SoftSkill_C>Unternehmerisch denkende</SoftSkill_C>, <SoftSkill>motivierte Verkäuferpersönlichkeit</SoftSkill>
Erfahrung mit IT-Warenwirtschaftssystemen"," Kaufmännische Grund- und Weiterbildung oder abgeschlossene Detailhandelslehre
Mehrjährige Erfahrung in einer vergleichbaren Tätigkeit
Sehr gute Fachkenntnisse im Sortimentsbereich
<SoftSkill>Unternehmerisch denkende Verkäuferpersönlichkeit</SoftSkill>, <SoftSkill>motivierte Verkäuferpersönlichkeit</SoftSkill>
Erfahrung mit IT-Warenwirtschaftssystemen",OWA,"['Unternehmerisch denkende Verkäuferpersönlichkeit', 'motivierte Verkäuferpersönlichkeit']",1,"Kaufmännische Grund- und Weiterbildung oder abgeschlossene Detailhandelslehre Mehrjährige Erfahrung in einer vergleichbaren Tätigkeit Sehr gute Fachkenntnisse im Sortimentsbereich SoftSkill>Unternehmerisch denkende Verkäuferpersönlichkeit/SoftSkill>, SoftSkill>motivierte Verkäuferpersönlichkeit/SoftSkill> Erfahrung mit IT-Warenwirtschaftssystemen","['Unternehmerisch denkende Verkäuferpersönlichkeit', 'motivierte Verkäuferpersönlichkeit']"
186,393,Ausserdem bringen Sie Französisch- und Englischkenntnisse mit und haben <SoftSkill>Freude am Umgang mit Printmedien</SoftSkill> sowie an der <SoftSkill_C>Arbeit am Computer</SoftSkill_C>.,Ausserdem bringen Sie Französisch- und Englischkenntnisse mit und haben <SoftSkill>Freude am Umgang mit Printmedien</SoftSkill> sowie <SoftSkill>Freude am Arbeit am Computer</SoftSkill>.,MWA,"['Freude am Umgang mit Printmedien', 'Freude am Arbeit am Computer']",1,Ausserdem bringen Sie Französisch- und Englischkenntnisse mit und haben SoftSkill>Freude am Umgang mit Printmedien/SoftSkill> sowie SoftSkill>Freude am Arbeiten am Computer/SoftSkill>.,"['Freude am Umgang mit Printmedien', 'Freude am Arbeiten am Computer']"
187,1120," <SoftSkill>Gewandtheit im Umgang mit anderen Kulturen</SoftSkill> sind ebenso wichtig wie <SoftSkill>Anpassungsfähigkeit</SoftSkill>, <SoftSkill_C>Verhandlungs-</SoftSkill_C> und <SoftSkill>Durchsetzungsstärke</SoftSkill>."," <SoftSkill>Gewandtheit im Umgang mit anderen Kulturen</SoftSkill> sind ebenso wichtig wie <SoftSkill>Anpassungsfähigkeit</SoftSkill>, <SoftSkill>Verhandlungsstärke</SoftSkill> und <SoftSkill>Durchsetzungsstärke</SoftSkill>.",HOWA,"['Gewandtheit im Umgang mit anderen Kulturen', 'Anpassungsfähigkeit', 'Verhandlungsstärke', 'Durchsetzungsstärke']",1,"SoftSkill>Gewandtheit im Umgang mit anderen Kulturen/SoftSkill> sind ebenso wichtig wie SoftSkill>Anpassungsfähigkeit/SoftSkill>, SoftSkill>Verhandlungsstärke/SoftSkill> und SoftSkill>Durchsetzungsstärke/SoftSkill>.","['Gewandtheit im Umgang mit anderen Kulturen', 'Anpassungsfähigkeit', 'Verhandlungsstärke', 'Durchsetzungsstärke']"
188,1958," Eine <SoftSkill_C>freundliche</SoftSkill_C>, <SoftSkill>zuvorkommende Bedienung</SoftSkill> mit der nötigen Effizienz in der Verkaufsabwicklung (Beratung und Kas- senbedienung) und ein <SoftSkill>wertschätzendes Miteinander im Team sind für Sie selbstverständlich</SoftSkill>."," Eine <SoftSkill>freundliche Bedienung</SoftSkill>, <SoftSkill>zuvorkommende Bedienung</SoftSkill> mit der nötigen Effizienz in der Verkaufsabwicklung (Beratung und Kassebedienung) und ein <SoftSkill>wertschätzendes Miteinander im Team sind für Sie selbstverständlich</SoftSkill>.",OWA,"['freundliche Bedienung', 'zuvorkommende Bedienung', 'wertschätzendes Miteinander im Team sind für Sie selbstverständlich']",1,"Eine SoftSkill>freundliche Bedienung/SoftSkill>, SoftSkill>zuvorkommende Bedienung/SoftSkill> mit der nötigen Effizienz in der Verkaufsabwicklung (Beratung und Kas- senbedienung) und ein SoftSkill>wertschätzendes Miteinander im Team sind für Sie selbstverständlich/SoftSkill>.","['freundliche Bedienung', 'zuvorkommende Bedienung', 'wertschätzendes Miteinander im Team sind für Sie selbstverständlich']"
189,1885," Erfahrung im Kundendienst und <SoftSkill>hohe Serviceorientierung</SoftSkill>
<SoftSkill_C>Sympathisches</SoftSkill_C>, <SoftSkill_C>professionelles</SoftSkill_C> und <SoftSkill>freundliches Auftreten</SoftSkill>
Englischkenntnisse (weitere Fremdsprachen von Vorteil)
Produkt- und Regionenkenntnisse von Vorteil
Auskünfte"," Erfahrung im Kundendienst und <SoftSkill>hohe Serviceorientierung</SoftSkill>
<SoftSkill>Sympathisches Auftreten</SoftSkill>, <SoftSkill>professionelles Auftreten</SoftSkill> und <SoftSkill>freundliches Auftreten</SoftSkill>
Englischkenntnisse (weitere Fremdsprachen von Vorteil)
Produkt- und Regionenkenntnisse von Vorteil",MC,"['hohe Serviceorientierung', 'Sympathisches Auftreten', 'professionelles Auftreten', 'freundliches Auftreten']",1,"Erfahrung im Kundendienst und SoftSkill>hohe Serviceorientierung/SoftSkill> SoftSkill>Sympathisches Auftreten/SoftSkill>, SoftSkill>professionelles Auftreten/SoftSkill> und SoftSkill>freundliches Auftreten/SoftSkill> Englischkenntnisse (weitere Fremdsprachen von Vorteil) Produkt- und Regionenkenntnisse von Vorteil Auskünfte","['hohe Serviceorientierung', 'Sympathisches Auftreten', 'professionelles Auftreten', 'freundliches Auftreten']"
190,756," Ihre Stärken sind <SoftSkill_C>strukturiertes</SoftSkill_C>, <SoftSkill>zielbewusstes Denken</SoftSkill> und <SoftSkill_C>Arbeiten</SoftSkill_C> sowie <SoftSkill_C>Sicherheit</SoftSkill_C> und <SoftSkill>Gewandtheit im mündlichen und schriftlichen Ausdruck</SoftSkill>.","  Ihre Stärken sind <SoftSkill>strukturiertes Denken</SoftSkill>, <SoftSkill>zielbewusstes Denken</SoftSkill> und <SoftSkill>zielbewusstes Arbeiten</SoftSkill> sowie <SoftSkill>Sicherheit im mündlichen und schriftlichen Ausdruck</SoftSkill> und <SoftSkill>Gewandtheit im mündlichen und schriftlichen Ausdruck</SoftSkill>.",MDC,"['strukturiertes Denken', 'zielbewusstes Denken', 'zielbewusstes Arbeiten', 'Sicherheit im mündlichen und schriftlichen Ausdruck', 'Gewandtheit im mündlichen und schriftlichen Ausdruck']",1,"Ihre Stärken sind SoftSkill>strukturiertes Denken/SoftSkill>, SoftSkill>zielbewusstes Denken/SoftSkill> und SoftSkill>zielbewusstes Arbeiten/SoftSkill> sowie SoftSkill>Sicherheit im mündlichen und schriftlichen Ausdruck/SoftSkill> und SoftSkill>Gewandtheit im mündlichen und schriftlichen Ausdruck/SoftSkill>.","['strukturiertes Denken', 'zielbewusstes Denken', 'zielbewusstes Arbeiten', 'Sicherheit im mündlichen und schriftlichen Ausdruck', 'Gewandtheit im mündlichen und schriftlichen Ausdruck']"
191,1654," Für den Bereich Produktion am Standort in Chur suchen wir ab sofort oder nach Vereinbarung eine <SoftSkill_C>verantwortungsbewusste</SoftSkill_C>, <SoftSkill_C>engagierte</SoftSkill_C> und <SoftSkill>praxiserprobte Persönlichkeit</SoftSkill> als
Schichtleiter/in im 3-Schichtbetrieb"," Für den Bereich Produktion am Standort in Chur suchen wir ab sofort oder nach Vereinbarung eine <SoftSkill>verantwortungsbewusste Persönlichkeit</SoftSkill>, <SoftSkill>engagierte Persönlichkeit</SoftSkill> und <SoftSkill>praxiserprobte Persönlichkeit</SoftSkill> als Schichtleiter/in im 3-Schichtbetrieb.",MC,"['verantwortungsbewusste Persönlichkeit', 'engagierte Persönlichkeit', 'praxiserprobte Persönlichkeit']",1,"Für den Bereich Produktion am Standort in Chur suchen wir ab sofort oder nach Vereinbarung eine SoftSkill>verantwortungsbewusste Persönlichkeit/SoftSkill>, SoftSkill>engagierte Persönlichkeit/SoftSkill> und SoftSkill>praxiserprobte Persönlichkeit/SoftSkill> als Schichtleiter/in im 3-Schichtbetrieb.","['verantwortungsbewusste Persönlichkeit', 'engagierte Persönlichkeit', 'praxiserprobte Persönlichkeit']"
192,432,Du bist eine <SoftSkill_C>offene</SoftSkill_C> und <SoftSkill>freundliche Person</SoftSkill>.,Du bist eine <SoftSkill>offene Person</SoftSkill> und <SoftSkill>freundliche Person</SoftSkill>.,OWA,"['offene Person', 'freundliche Person']",1,Du bist eine SoftSkill>offene Person/SoftSkill> und SoftSkill>freundliche Person/SoftSkill>.,"['offene Person', 'freundliche Person']"
193,306," Sie <SoftSkill>agieren in schwierigen Situationen ruhig</SoftSkill>, <SoftSkill_C>vertrauenswürdig</SoftSkill_C> und <SoftSkill_C>mit souveräner Umsicht</SoftSkill_C>."," Sie <SoftSkill>agieren in schwierigen Situationen ruhig</SoftSkill>, <SoftSkill>agieren vertrauenswürdig</SoftSkill> und <SoftSkill>agieren mit souveräner Umsicht</SoftSkill>.",MWA,"['agieren in schwierigen Situationen ruhig', 'agieren vertrauenswürdig', 'agieren mit souveräner Umsicht']",1,"Sie SoftSkill>agieren in schwierigen Situationen ruhig/SoftSkill>, SoftSkill>agieren in schwierigen Situationen vertrauenswürdig/SoftSkill> und SoftSkill>agieren in schwierigen Situationen mit souveräner Umsicht/SoftSkill>.","['agieren in schwierigen Situationen ruhig', 'agieren in schwierigen Situationen vertrauenswürdig', 'agieren in schwierigen Situationen mit souveräner Umsicht']"
194,976,•  <SoftSkill_C>Proaktives</SoftSkill_C> und <SoftSkill>vorausschauendes Denken</SoftSkill> und <SoftSkill_C>Handeln</SoftSkill_C,<SoftSkill>Proaktives Denken</SoftSkill> und <SoftSkill>vorausschauendes Denken</SoftSkill> und <SoftSkill>vorausschauendes Handeln</SoftSkill>,MDC,"['Proaktives Denken', 'vorausschauendes Denken', 'vorausschauendes Handeln']",1,SoftSkill>Proaktives Denken/SoftSkill> und SoftSkill>vorausschauendes Denken/SoftSkill> und SoftSkill>proaktives Handeln/SoftSkill>.,"['Proaktives Denken', 'vorausschauendes Denken', 'proaktives Handeln']"
195,1412," <SoftSkill>Ausgeprägte Fähigkeiten in Konzeption, Analyse</SoftSkill>, <SoftSkill_C>Planung</SoftSkill_C> und <SoftSkill_C>Organisation</SoftSkill_C>; <SoftSkill>vernetztes Denken</SoftSkill> und <SoftSkill>kritisches Hinterfragen</SoftSkill"," <SoftSkill>Ausgeprägte Fähigkeiten in Konzeption, Analyse</SoftSkill>, <SoftSkill>Ausgeprägte Fähigkeiten in Planung</SoftSkill> und <SoftSkill>Ausgeprägte Fähigkeiten in Organisation</SoftSkill>; <SoftSkill>vernetztes Denken</SoftSkill> und <SoftSkill>kritisches Hinterfragen</SoftSkill>",MC,"['Ausgeprägte Fähigkeiten in Konzeption, Analyse', 'Ausgeprägte Fähigkeiten in Planung', 'Ausgeprägte Fähigkeiten in Organisation', 'vernetztes Denken', 'kritisches Hinterfragen']",1,"SoftSkill>Ausgeprägte Fähigkeiten in Konzeption, Analyse/SoftSkill>, SoftSkill>Ausgeprägte Fähigkeiten in Planung/SoftSkill> und SoftSkill>Ausgeprägte Fähigkeiten in Organisation/SoftSkill>; SoftSkill>vernetztes Denken/SoftSkill> und SoftSkill>kritisches Hinterfragen/SoftSkill>","['Ausgeprägte Fähigkeiten in Konzeption, Analyse', 'Ausgeprägte Fähigkeiten in Planung', 'Ausgeprägte Fähigkeiten in Organisation', 'vernetztes Denken', 'kritisches Hinterfragen']"
196,1745," •  ƒ
<SoftSkill_C>Bereitschaft</SoftSkill_C> und <SoftSkill>Fähigkeit, sich fachkompetent in der Projektarbeit zu vertiefen</SoftSkill"," • <SoftSkill>Bereitschaft, sich fachkompetent in der Projektarbeit zu vertiefen</SoftSkill> und <SoftSkill>Fähigkeit, sich fachkompetent in der Projektarbeit zu vertiefen</SoftSkill>",MWA,"['Bereitschaft, sich fachkompetent in der Projektarbeit zu vertiefen', 'Fähigkeit, sich fachkompetent in der Projektarbeit zu vertiefen']",1," SoftSkill>Bereitschaft, sich fachkompetent in der Projektarbeit zu vertiefen/SoftSkill> und SoftSkill>Fähigkeit, sich fachkompetent in der Projektarbeit zu vertiefen/SoftSkill>","['Bereitschaft, sich fachkompetent in der Projektarbeit zu vertiefen', 'Fähigkeit, sich fachkompetent in der Projektarbeit zu vertiefen']"
197,100,"B und Hubstapler
<SoftSkill>Prozessorientierte Denkweise</SoftSkill> und <SoftSkill>sehr gute IT-Affinität</SoftSkill>
<SoftSkill_C>Selbständiges</SoftSkill_C> und <SoftSkill>sorgfältiges Arbeiten</SoftSkill> mit <SoftSkill>Eigeninitiative</SoftSkill>
<SoftSkill>Bereitschaft, Samstag/Sonntag sowie an Feiertagen Arbeitseinsätze zu leisten</SoftSkill","B und Hubstapler
<SoftSkill>Prozessorientierte Denkweise</SoftSkill> und <SoftSkill>sehr gute IT-Affinität</SoftSkill>
<SoftSkill>Selbständiges Arbeiten</SoftSkill> und <SoftSkill>sorgfältiges Arbeiten</SoftSkill> mit <SoftSkill>Eigeninitiative</SoftSkill>
<SoftSkill>Bereitschaft, Samstag/Sonntag sowie an Feiertagen Arbeitseinsätze zu leisten</SoftSkill>",OWA,"['Prozessorientierte Denkweise', 'sehr gute IT-Affinität', 'Selbständiges Arbeiten', 'sorgfältiges Arbeiten', 'Eigeninitiative', 'Bereitschaft, Samstag/Sonntag sowie an Feiertagen Arbeitseinsätze zu leisten']",1,"B und Hubstapler SoftSkill>Prozessorientierte Denkweise/SoftSkill> und SoftSkill>sehr gute IT-Affinität/SoftSkill> SoftSkill>Selbständiges Arbeiten/SoftSkill> und SoftSkill>sorgfältiges Arbeiten/SoftSkill> mit SoftSkill>Eigeninitiative/SoftSkill> SoftSkill>Bereitschaft, Samstag/Sonntag sowie an Feiertagen Arbeitseinsätze zu leisten/SoftSkill>","['Prozessorientierte Denkweise', 'sehr gute IT-Affinität', 'Selbständiges Arbeiten', 'sorgfältiges Arbeiten', 'Eigeninitiative', 'Bereitschaft, Samstag/Sonntag sowie an Feiertagen Arbeitseinsätze zu leisten']"
