idx,input,generated_text,expected_text,wrong GPT3,Problem type,USAGE FLAG
515," Sie verfügen über ein <SoftSkill>gutes Organisationsgeschick</SoftSkill>, <SoftSkill_C>arbeiten</SoftSkill_C> und <SoftSkill>bringen sich gerne im Team ein</SoftSkill>. ->"," Sie verfügen über ein <SoftSkill>gutes Organisationsgeschick</SoftSkill>, <SoftSkill>arbeiten</SoftSkill> und <SoftSkill>bringen sich gerne im Team ein</SoftSkill>."," Sie verfügen über ein <SoftSkill>gutes Organisationsgeschick</SoftSkill>, <SoftSkill>arbeiten gerne im Team</SoftSkill> und <SoftSkill>bringen sich gerne im Team ein</SoftSkill>.",0,,1
516,<SoftSkill_C>Speditives</SoftSkill_C> und <SoftSkill>ordentliches Arbeiten sind Sie sich gewohnt</SoftSkill> und Sie sind auch <SoftSkill>bereit Verantwortung zu übernehmen</SoftSkill> ->,<SoftSkill>Speditives Arbeiten sind Sie sich gewohnt</SoftSkill> und <SoftSkill>ordentliches Arbeiten sind Sie sich gewohnt</SoftSkill> und Sie sind auch <SoftSkill>bereit Verantwortung zu übernehmen</SoftSkill>,<SoftSkill>Speditives Arbeiten sind Sie sich gewohnt</SoftSkill> und <SoftSkill>ordentliches Arbeiten sind Sie sich gewohnt</SoftSkill> und Sie sind auch <SoftSkill>bereit Verantwortung zu übernehmen</SoftSkill>,1,MWA,1
517," Dipl. Pflegefachmann / Pflegefachfrau HF/FH
Mindestens ein Jahr Berufserfahrung im Akutbereich
<SoftSkill>Starkes Engagement für den 2-Jährigen Studiengang</SoftSkill>
<SoftSkill_C>Grosse physische</SoftSkill_C> und <SoftSkill>psychische Belastbarkeit</SoftSkill> ->"," Dipl. Pflegefachmann / Pflegefachfrau HF/FH
Mindestens ein Jahr Berufserfahrung im Akutbereich
<SoftSkill>Starkes Engagement für den 2-Jährigen Studiengang</SoftSkill>
<SoftSkill>Grosse physische Belastbarkeit</SoftSkill> und <SoftSkill>psychische Belastbarkeit</SoftSkill>"," Dipl. Pflegefachmann / Pflegefachfrau HF/FH
Mindestens ein Jahr Berufserfahrung im Akutbereich
<SoftSkill>Starkes Engagement für den 2-Jährigen Studiengang</SoftSkill>
<SoftSkill>Grosse physische Belastbarkeit</SoftSkill> und <SoftSkill>psychische Belastbarkeit</SoftSkill>",1,OWA,1
518,Haben wir Deine <SoftSkill_C>Faszination</SoftSkill_C> sowie Dein <SoftSkill>Interesse an der IT geweckt</SoftSkill>? ->,Haben wir Deine <SoftSkill>Faszination an der IT</SoftSkill> sowie Dein <SoftSkill>Interesse an der IT geweckt</SoftSkill>?,Haben wir Deine <SoftSkill>Faszination an der IT</SoftSkill> sowie Dein <SoftSkill>Interesse an der IT geweckt</SoftSkill>?,1,MWA,1
519," Sie <SoftSkill>schätzen es, in einem sehr dynamischen Umfeld zu arbeiten</SoftSkill> und sind in der Lage, durch Ihre <SoftSkill_C>Sozial-</SoftSkill_C> und <SoftSkill>Führungskompetenzen</SoftSkill> interdisziplinäre Projektteams zu führen. ->"," Sie <SoftSkill>schätzen es, in einem sehr dynamischen Umfeld zu arbeiten</SoftSkill> und sind in der Lage, durch Ihre <SoftSkill>Sozialkompetenzen</SoftSkill> und <SoftSkill>Führungskompetenzen</SoftSkill> interdisziplinäre Projektteams zu führen."," Sie <SoftSkill>schätzen es, in einem sehr dynamischen Umfeld zu arbeiten</SoftSkill> und sind in der Lage, durch Ihre <SoftSkill>Sozialkompetenzen</SoftSkill> und <SoftSkill>Führungskompetenzen</SoftSkill> interdisziplinäre Projektteams zu führen.",1,HOWA,1
520," •  Sie <SoftSkill>begegnen Menschen mit Wertschätzung</SoftSkill>, <SoftSkill>Achtsamkeit</SoftSkill> und <SoftSkill_C>Ehrlichkeit</SoftSkill_C> ->"," • Sie <SoftSkill>begegnen Menschen mit Wertschätzung</SoftSkill>, <SoftSkill>Achtsamkeit</SoftSkill> und <SoftSkill>Ehrlichkeit</SoftSkill>."," • Sie <SoftSkill>begegnen Menschen mit Wertschätzung</SoftSkill>, <SoftSkill>begegnen Menschen mit Achtsamkeit</SoftSkill> und <SoftSkill>begegnen Menschen mit Ehrlichkeit</SoftSkill>.",0,MC,1
521," Wir erwarten <SoftSkill_C>hohe Fach-</SoftSkill_C>, <SoftSkill_C>Sozial-</SoftSkill_C> und <SoftSkill>Dienstleistungskompetenz</SoftSkill>. ->"," Wir erwarten <SoftSkill>hohe Fachkompetenz</SoftSkill>, <SoftSkill>Sozialkompetenz</SoftSkill> und <SoftSkill>Dienstleistungskompetenz</SoftSkill>."," Wir erwarten <SoftSkill>hohe Fachkompetenz</SoftSkill>, <SoftSkill>Sozialkompetenz</SoftSkill> und <SoftSkill>Dienstleistungskompetenz</SoftSkill>.",1,HMC,1
522,Ihre <SoftSkill_C>kommunikative</SoftSkill_C> und <SoftSkill>dienstleistungsorientierte Art</SoftSkill> zeichnet Sie aus. ->,Ihre <SoftSkill>kommunikative Art</SoftSkill> und <SoftSkill>dienstleistungsorientierte Art</SoftSkill> zeichnet Sie aus.,Ihre <SoftSkill>kommunikative Art</SoftSkill> und <SoftSkill>dienstleistungsorientierte Art</SoftSkill> zeichnet Sie aus.,1,OWA,1
523," <SoftSkill>Hohe Motivation</SoftSkill> und <SoftSkill>Eigeninitiative</SoftSkill>
<SoftSkill_C>Selbstständiges</SoftSkill_C>, <SoftSkill>ergebnisorientiertes Arbeiten</SoftSkill>
<SoftSkill>Teamfähigkeit</SoftSkill>
Gute Programmierkenntnisse in C#.Net (oder Java) ->"," <SoftSkill>Hohe Motivation</SoftSkill> und <SoftSkill>Eigeninitiative</SoftSkill>
<SoftSkill>Selbstständiges Arbeiten</SoftSkill>, <SoftSkill>ergebnisorientiertes Arbeiten</SoftSkill>
<SoftSkill>Teamfähigkeit</SoftSkill>
Gute Programmierkenntnisse in C#.Net (oder Java)"," <SoftSkill>Hohe Motivation</SoftSkill> und <SoftSkill>Eigeninitiative</SoftSkill>
<SoftSkill>Selbstständiges Arbeiten</SoftSkill>, <SoftSkill>ergebnisorientiertes Arbeiten</SoftSkill>
<SoftSkill>Teamfähigkeit</SoftSkill>
Gute Programmierkenntnisse in C#.Net (oder Java)",1,OWA,1
524,Du bist <SoftSkill>äusserst motiviert</SoftSkill> und deine Persönlichkeit zeichnet sich durch deine <SoftSkill_C>aufgestellte</SoftSkill_C> und <SoftSkill>kontaktfreudige Art</SoftSkill> aus. ->,Du bist <SoftSkill>äusserst motiviert</SoftSkill> und deine Persönlichkeit zeichnet sich durch deine <SoftSkill>aufgestellte Art</SoftSkill> und <SoftSkill>kontaktfreudige Art</SoftSkill> aus.,Du bist <SoftSkill>äusserst motiviert</SoftSkill> und deine Persönlichkeit zeichnet sich durch deine <SoftSkill>aufgestellte Art</SoftSkill> und <SoftSkill>kontaktfreudige Art</SoftSkill> aus.,1,OWA,1
525," Wenn Sie zudem <SoftSkill>belastbar</SoftSkill> sind, <SoftSkill_C>selbstständig</SoftSkill_C>, <SoftSkill_C>effizient</SoftSkill_C> und <SoftSkill>sorgfältig arbeiten</SoftSkill> sowie zwei Amtssprachen beherrschen, freuen wir uns auf Ihre Bewerbung. ->"," Wenn Sie zudem <SoftSkill>belastbar</SoftSkill> sind, <SoftSkill>selbstständig arbeiten</SoftSkill>, <SoftSkill>effizient arbeiten</SoftSkill> und <SoftSkill>sorgfältig arbeiten</SoftSkill> sowie zwei Amtssprachen beherrschen, freuen wir uns auf Ihre Bewerbung."," Wenn Sie zudem <SoftSkill>belastbar</SoftSkill> sind, <SoftSkill>selbstständig arbeiten</SoftSkill>, <SoftSkill>effizient arbeiten</SoftSkill> und <SoftSkill>sorgfältig arbeiten</SoftSkill> sowie zwei Amtssprachen beherrschen, freuen wir uns auf Ihre Bewerbung.",1,MC,1
526," Sie sind es <SoftSkill>gewohnt, selbstständig Kundentermine zu vereinbaren</SoftSkill> und verfügen über eine <SoftSkill_C>strukturierte</SoftSkill_C> und <SoftSkill>analytische Arbeitweise</SoftSkill>. ->"," Sie sind es <SoftSkill>gewohnt, selbstständig Kundentermine zu vereinbaren</SoftSkill> und verfügen über eine <SoftSkill>strukturierte Arbeitweise</SoftSkill> und <SoftSkill>analytische Arbeitweise</SoftSkill>."," Sie sind es <SoftSkill>gewohnt, selbstständig Kundentermine zu vereinbaren</SoftSkill> und verfügen über eine <SoftSkill>strukturierte Arbeitweise</SoftSkill> und <SoftSkill>analytische Arbeitweise</SoftSkill>.",1,OWA,1
527,<SoftSkill>Analytische Vorgehensweise in der Lösungsfindung</SoftSkill> und die <SoftSkill>Fähigkeit effektiv zu priorisieren</SoftSkill> und <SoftSkill_C>sich ändernden Prioritäten Anfragen und Zeitplänen fortlaufend anzupassen</SoftSkill_C> ->,<SoftSkill>Analytische Vorgehensweise in der Lösungsfindung</SoftSkill> und die <SoftSkill>Fähigkeit effektiv zu priorisieren</SoftSkill> und <SoftSkill>Fähigkeit sich ändernden Prioritäten Anfragen und Zeitplänen fortlaufend anzupassen</SoftSkill>,<SoftSkill>Analytische Vorgehensweise in der Lösungsfindung</SoftSkill> und die <SoftSkill>Fähigkeit effektiv zu priorisieren</SoftSkill> und <SoftSkill>Fähigkeit sich ändernden Prioritäten Anfragen und Zeitplänen fortlaufend anzupassen</SoftSkill>,1,OWA,1
528,Sie beherrschen die deutsche Sprache <SoftSkill_C>stil-</SoftSkill_C> und <SoftSkill>verhandlungssicher</SoftSkill> und sind mit MS-Office und der PC Welt allgemein gut vertraut. ->,Sie beherrschen die deutsche Sprache <SoftSkill>stilsicher</SoftSkill> und <SoftSkill>verhandlungssicher</SoftSkill> und sind mit MS-Office und der PC Welt allgemein gut vertraut.,Sie beherrschen die deutsche Sprache <SoftSkill>stilsicher</SoftSkill> und <SoftSkill>verhandlungssicher</SoftSkill> und sind mit MS-Office und der PC Welt allgemein gut vertraut.,1,HOWA,1
529," Abgeschlossene Berufslehre als Telematiker, Informatiker oder Elektroinstallateur
Stilsichere Deutschkenntnisse sowie <SoftSkill>organisatorisches Geschick</SoftSkill>
<SoftSkill_C>Flexible</SoftSkill_C>, <SoftSkill_C>belastbare</SoftSkill_C> und <SoftSkill>kommunikationsgewandte Persönlichkeit</SoftSkill>
<SoftSkill_C>Selbstständige</SoftSkill_C> und <SoftSkill>teamfähige Arbeitsweise</SoftSkill>
Führerausweis Kat. ->"," Abgeschlossene Berufslehre als Telematiker, Informatiker oder Elektroinstallateur
Stilsichere Deutschkenntnisse sowie <SoftSkill>organisatorisches Geschick</SoftSkill>
<SoftSkill> Flexible Persönlichkeit</SoftSkill>, <SoftSkill>belastbare Persönlichkeit</SoftSkill> und <SoftSkill>kommunikationsgewandte Persönlichkeit</SoftSkill>
<SoftSkill> Selbstständige Persönlichkeit</SoftSkill> und <SoftSkill>teamfähige Arbeitsweise</SoftSkill>
Führerausweis Kat."," Abgeschlossene Berufslehre als Telematiker, Informatiker oder Elektroinstallateur
Stilsichere Deutschkenntnisse sowie <SoftSkill>organisatorisches Geschick</SoftSkill>
<SoftSkill> Flexible Persönlichkeit</SoftSkill>, <SoftSkill>belastbare Persönlichkeit</SoftSkill> und <SoftSkill>kommunikationsgewandte Persönlichkeit</SoftSkill>
<SoftSkill> Selbstständige Arbeitsweise</SoftSkill> und <SoftSkill>teamfähige Arbeitsweise</SoftSkill>
Führerausweis Kat.",0,MDC,1
530,Das Aufspüren von Störungen und Störungsquellen erfordert von den Berufsleuten <SoftSkill_C>logisches</SoftSkill_C> und <SoftSkill>selbstständiges Denken</SoftSkill>. ->,Das Aufspüren von Störungen und Störungsquellen erfordert von den Berufsleuten <SoftSkill>logisches Denken</SoftSkill> und <SoftSkill>selbstständiges Denken</SoftSkill>.,Das Aufspüren von Störungen und Störungsquellen erfordert von den Berufsleuten <SoftSkill>logisches Denken</SoftSkill> und <SoftSkill>selbstständiges Denken</SoftSkill>.,1,OWA,1
531," •  Rechnungskontrolle
Wir wenden uns an einen <SoftSkill>motivierten Teamplayer</SoftSkill>, der
ein internationales <SoftSkill>Umfeld
</SoftSkill>versteht und <SoftSkill_C>schätzt</SoftSkill_C>. ->","  • Rechnungskontrolle
Wir wenden uns an einen <SoftSkill>motivierten Teamplayer</SoftSkill>, der
ein internationales <SoftSkill>Umfeld
</SoftSkill>versteht und <SoftSkill>schätzt</SoftSkill>.","  • Rechnungskontrolle
Wir wenden uns an einen <SoftSkill>motivierten Teamplayer</SoftSkill>, der
<SoftSkill>ein internationales Umfeld
versteht </SoftSkill>und <SoftSkill>ein internationales Umfeld schätzt</SoftSkill>.",0,NONE,1
532," Sie sind eine <SoftSkill_C>motivierte</SoftSkill_C>, <SoftSkill_C>berufs-</SoftSkill_C> und <SoftSkill>führungserfahrene Persönlichkeit</SoftSkill> und suchen eine neue Herausforderung, bei der Sie sich für die zukunftsorientierte Entwicklung der Abteilung engagieren können. ->","  Sie sind eine <SoftSkill>motivierte Persönlichkeit</SoftSkill>, <SoftSkill>berufs- und führungserfahrene Persönlichkeit</SoftSkill> und suchen eine neue Herausforderung, bei der Sie sich für die zukunftsorientierte Entwicklung der Abteilung engagieren können.","  Sie sind eine <SoftSkill>motivierte Persönlichkeit</SoftSkill>, <SoftSkill>berufserfahrene und führungserfahrene Persönlichkeit</SoftSkill> und suchen eine neue Herausforderung, bei der Sie sich für die zukunftsorientierte Entwicklung der Abteilung engagieren können.",0,HMDC,1
533," Ein <SoftSkill>sicherer Umgang in der Kommunikation mit Menschen</SoftSkill>, eine <SoftSkill_C>effiziente</SoftSkill_C>, <SoftSkill>exakte Arbeitsweise</SoftSkill> sowie <SoftSkill>vernetztes Denken</SoftSkill> gehören zu Ihren Stärken. ->"," Ein <SoftSkill>sicherer Umgang in der Kommunikation mit Menschen</SoftSkill>, eine <SoftSkill>effiziente Arbeitsweise</SoftSkill>, <SoftSkill>exakte Arbeitsweise</SoftSkill> sowie <SoftSkill>vernetztes Denken</SoftSkill> gehören zu Ihren Stärken."," Ein <SoftSkill>sicherer Umgang in der Kommunikation mit Menschen</SoftSkill>, eine <SoftSkill>effiziente Arbeitsweise</SoftSkill>, <SoftSkill>exakte Arbeitsweise</SoftSkill> sowie <SoftSkill>vernetztes Denken</SoftSkill> gehören zu Ihren Stärken.",1,OWA,1
534," Als <SoftSkill_C>initiative</SoftSkill_C>, <SoftSkill_C>ziel-</SoftSkill_C> und <SoftSkill>abschlussorientierte Person</SoftSkill> bringen Sie praktische Erfahrung in der telefonischen Beratung und Betreuung im Bereich Privatkundenhypotheken mit. ->"," Als <SoftSkill>initiative Person</SoftSkill>, <SoftSkill>zielorientierte Person</SoftSkill> und <SoftSkill>abschlussorientierte Person</SoftSkill> bringen Sie praktische Erfahrung in der telefonischen Beratung und Betreuung im Bereich Privatkundenhypotheken mit."," Als <SoftSkill>initiative Person</SoftSkill>, <SoftSkill>zielorientierte Person</SoftSkill> und <SoftSkill>abschlussorientierte Person</SoftSkill> bringen Sie praktische Erfahrung in der telefonischen Beratung und Betreuung im Bereich Privatkundenhypotheken mit.",1,HMC,1
535,Durch Ihr <SoftSkill_C>gutes</SoftSkill_C> und <SoftSkill>gepflegtes Auftreten im persönlichen Kundenkontakt</SoftSkill> <SoftSkill>schaffen Sie ein gesundes Vertrauen für unsere qualitativ hochstehende Dienstleistung</SoftSkill>. ->,Durch Ihr <SoftSkill>gutes Auftreten im persönlichen Kundenkontakt</SoftSkill> und <SoftSkill>gepflegtes Auftreten im persönlichen Kundenkontakt</SoftSkill> <SoftSkill>schaffen Sie ein gesundes Vertrauen für unsere qualitativ hochstehende Dienstleistung</SoftSkill>.,Durch Ihr <SoftSkill>gutes Auftreten im persönlichen Kundenkontakt</SoftSkill> und <SoftSkill>gepflegtes Auftreten im persönlichen Kundenkontakt</SoftSkill> <SoftSkill>schaffen Sie ein gesundes Vertrauen für unsere qualitativ hochstehende Dienstleistung</SoftSkill>.,1,MWA,1
536,•  <SoftSkill_C>autonomes</SoftSkill_C> und <SoftSkill>initiatives Arbeiten</SoftSkill> ->,<SoftSkill>autonomes Arbeiten</SoftSkill> und <SoftSkill>initiatives Arbeiten</SoftSkill>,<SoftSkill>autonomes Arbeiten</SoftSkill> und <SoftSkill>initiatives Arbeiten</SoftSkill>,1,OWA,1
537," Darüber hinaus verfügen Sie über sehr gute Englischkenntnisse und die <SoftSkill>Fähigkeit, ein Team zu begeistern</SoftSkill> und zu <SoftSkill_C>motivieren</SoftSkill_C>. ->"," Darüber hinaus verfügen Sie über sehr gute Englischkenntnisse und die <SoftSkill>Fähigkeit, ein Team zu begeistern</SoftSkill> und <SoftSkill>die Fähigkeit, ein Team zu motivieren</SoftSkill>."," Darüber hinaus verfügen Sie über sehr gute Englischkenntnisse und die <SoftSkill>Fähigkeit, ein Team zu begeistern</SoftSkill> und <SoftSkill>die Fähigkeit, ein Team zu motivieren</SoftSkill>.",1,MWA,1
538,Ein <SoftSkill>ausgedehntes Flair für Zahlen</SoftSkill> und <SoftSkill_C>vernetztes Denken</SoftSkill_C> runden Ihr Profil ab. ->,Ein <SoftSkill>ausgedehntes Flair für Zahlen</SoftSkill> und <SoftSkill>vernetztes Denken</SoftSkill> runden Ihr Profil ab.,Ein <SoftSkill>ausgedehntes Flair für Zahlen</SoftSkill> und <SoftSkill>ausgedehntes Flair für vernetztes Denken</SoftSkill> runden Ihr Profil ab.,0,NONE,1
539,•  <SoftSkill_C>selbständiges</SoftSkill_C> und <SoftSkill>eigenverantwortliches Arbeiten</SoftSkill> ->,<SoftSkill>Selbständiges Arbeiten</SoftSkill> und <SoftSkill>eigenverantwortliches Arbeiten</SoftSkill>,<SoftSkill>Selbständiges Arbeiten</SoftSkill> und <SoftSkill>eigenverantwortliches Arbeiten</SoftSkill>,1,OWA,1
540," Du <SoftSkill>arbeitest selbstständig</SoftSkill>, <SoftSkill_C>motiviert</SoftSkill_C> und <SoftSkill_C>gerne im Team</SoftSkill_C>. ->"," Du <SoftSkill>arbeitest selbstständig</SoftSkill>, <SoftSkill>arbeitest motiviert</SoftSkill> und <SoftSkill>arbeitest gerne im Team</SoftSkill>."," Du <SoftSkill>arbeitest selbstständig</SoftSkill>, <SoftSkill>arbeitest motiviert</SoftSkill> und <SoftSkill>arbeitest gerne im Team</SoftSkill>.",1,MC,1
541," <SoftSkill_C>Präzises</SoftSkill_C>, <SoftSkill>genaues arbeiten</SoftSkill> und <SoftSkill>sehr gute organisatorische Fähigkeiten</SoftSkill> ->"," <SoftSkill>Präzises arbeiten</SoftSkill>, <SoftSkill>genaues arbeiten</SoftSkill> und <SoftSkill>sehr gute organisatorische Fähigkeiten</SoftSkill>"," <SoftSkill>Präzises arbeiten</SoftSkill>, <SoftSkill>genaues arbeiten</SoftSkill> und <SoftSkill>sehr gute organisatorische Fähigkeiten</SoftSkill>",1,OWA,1
542," Als <SoftSkill_C>kommunikative</SoftSkill_C>, <SoftSkill_C>kontaktfreudige</SoftSkill_C> und <SoftSkill>verhandlungsgeschickte Persönlichkeit</SoftSkill> sind auch mündliche Fremdsprachenkenntnisse von Vorteil. ->"," Als <SoftSkill>kommunikative Persönlichkeit</SoftSkill>, <SoftSkill>kontaktfreudige Persönlichkeit</SoftSkill> und <SoftSkill>verhandlungsgeschickte Persönlichkeit</SoftSkill> sind auch mündliche Fremdsprachenkenntnisse von Vorteil."," Als <SoftSkill>kommunikative Persönlichkeit</SoftSkill>, <SoftSkill>kontaktfreudige Persönlichkeit</SoftSkill> und <SoftSkill>verhandlungsgeschickte Persönlichkeit</SoftSkill> sind auch mündliche Fremdsprachenkenntnisse von Vorteil.",1,MC,1
543," Für unser Logistik Competence Center (LCC) am Standort in Luzern, suchen wir nach Vereinbarung eine <SoftSkill_C>kommunikative</SoftSkill_C>, <SoftSkill_C>verantwortungs-bewusste</SoftSkill_C> und <SoftSkill>erfahrene Person</SoftSkill> als
Logistics Competence Manager ->"," Für unser Logistik Competence Center (LCC) am Standort in Luzern, suchen wir nach Vereinbarung eine <SoftSkill>kommunikative Person</SoftSkill>, <SoftSkill>verantwortungsbewusste Person</SoftSkill> und <SoftSkill>erfahrene Person</SoftSkill> als Logistics Competence Manager."," Für unser Logistik Competence Center (LCC) am Standort in Luzern, suchen wir nach Vereinbarung eine <SoftSkill>kommunikative Person</SoftSkill>, <SoftSkill>verantwortungsbewusste Person</SoftSkill> und <SoftSkill>erfahrene Person</SoftSkill> als Logistics Competence Manager.",1,MC,1
544,Sie sind eine <SoftSkill_C>sozial</SoftSkill_C> und <SoftSkill>fachlich kompetente Persönlichkeit</SoftSkill> mit abgeschlossener Ausbildung zur/zum Dipl. Pflegefachfrau/mann HF und verfügen bereits über Berufserfahrung im Akutspital im Bereich Medizin. ->,Sie sind eine <SoftSkill>sozial kompetente Persönlichkeit</SoftSkill> und <SoftSkill>fachlich kompetente Persönlichkeit</SoftSkill> mit abgeschlossener Ausbildung zur/zum Dipl. Pflegefachfrau/mann HF und verfügen bereits über Berufserfahrung im Akutspital im Bereich Medizin.,Sie sind eine <SoftSkill>sozial kompetente Persönlichkeit</SoftSkill> und <SoftSkill>fachlich kompetente Persönlichkeit</SoftSkill> mit abgeschlossener Ausbildung zur/zum Dipl. Pflegefachfrau/mann HF und verfügen bereits über Berufserfahrung im Akutspital im Bereich Medizin.,1,MWA,1
545," Mit ihrer <SoftSkill_C>offenen</SoftSkill_C>, <SoftSkill_C>freundlichen</SoftSkill_C> und <SoftSkill>kundenorientierten Art</SoftSkill> <SoftSkill>erkennen sie die Wünsche der Kundschaft</SoftSkill> und <SoftSkill>beraten diese professionell</SoftSkill> und <SoftSkill_C>mit Begeisterung</SoftSkill_C>. ->"," Mit ihrer <SoftSkill>offenen Art</SoftSkill>, <SoftSkill>freundlichen Art</SoftSkill> und <SoftSkill>kundenorientierten Art</SoftSkill> <SoftSkill>erkennen sie die Wünsche der Kundschaft</SoftSkill> und <SoftSkill>beraten diese professionell</SoftSkill> und <SoftSkill>beraten diese mit Begeisterung</SoftSkill>."," Mit ihrer <SoftSkill>offenen Art</SoftSkill>, <SoftSkill>freundlichen Art</SoftSkill> und <SoftSkill>kundenorientierten Art</SoftSkill> <SoftSkill>erkennen sie die Wünsche der Kundschaft</SoftSkill> und <SoftSkill>beraten diese professionell</SoftSkill> und <SoftSkill>beraten diese mit Begeisterung</SoftSkill>.",1,MC,1
