idx,input,expected_text,generated_text,cleaned_generated_text,cleaned_expected_text,sentence_levenshtein,Problem type
445,<SoftSkill_C>Selbständige Arbeits-</SoftSkill_C> und <SoftSkill>sehr strukturierte Denkweise</SoftSkill> ->,<SoftSkill>Selbständige Arbeitsweise</SoftSkill> und <SoftSkill>sehr strukturierte Denkweise</SoftSkill>,<SoftSkill>Selbständige Arbeitsweise</SoftSkill> und <SoftSkill>sehr strukturierte Denkweise</SoftSkill>,Selbständige Arbeitsweise und sehr strukturierte Denkweise,Selbständige Arbeitsweise und sehr strukturierte Denkweise,0,HOWA
446," Zudem <SoftSkill>nimmt man Sie gerne als Berater/Beraterin</SoftSkill> und <SoftSkill_C>Coach</SoftSkill_C> wahr, der/die den <SoftSkill_C>Umgang mit Menschen schätzt</SoftSkill_C> und diese <SoftSkill>tatkräftig unterstützt</SoftSkill>. ->"," Zudem <SoftSkill>nimmt man Sie gerne als Berater/Beraterin</SoftSkill> und <SoftSkill>nimmt man Sie gerne als Coach</SoftSkill> wahr, der/die den <SoftSkill>Umgang mit Menschen schätzt</SoftSkill> und diese <SoftSkill>tatkräftig unterstützt</SoftSkill>."," Zudem <SoftSkill>nimmt man Sie gerne als Berater/Beraterin</SoftSkill> und <SoftSkill>nimmt man Sie gerne als Coach</SoftSkill> wahr, der/die den <SoftSkill>Umgang mit Menschen schätzt</SoftSkill> und diese <SoftSkill>tatkräftig unterstützt</SoftSkill>."," Zudem nimmt man Sie gerne als Berater/Beraterin und nimmt man Sie gerne als Coach wahr, der/die den Umgang mit Menschen schätzt und diese tatkräftig unterstützt."," Zudem nimmt man Sie gerne als Berater/Beraterin und nimmt man Sie gerne als Coach wahr, der/die den Umgang mit Menschen schätzt und diese tatkräftig unterstützt.",0,MDC
447,•  <SoftSkill_C>Geistige-</SoftSkill_C> und <SoftSkill>körperliche Belastbarkeit</SoftSkill> ->,<SoftSkill>Geistige Belastbarkeit</SoftSkill> und <SoftSkill>körperliche Belastbarkeit</SoftSkill>,<SoftSkill>Geistige Belastbarkeit</SoftSkill> und <SoftSkill>körperliche Belastbarkeit</SoftSkill>,Geistige Belastbarkeit und körperliche Belastbarkeit,Geistige Belastbarkeit und körperliche Belastbarkeit,0,HOWA
448,Mit ihrer <SoftSkill_C>sympathischen</SoftSkill_C> und <SoftSkill>freundlichen Art</SoftSkill> begrüssen Sie unsere Kundschaft am Empfangsschalter und am Telefon. ->,Mit ihrer <SoftSkill>sympathischen Art</SoftSkill> und <SoftSkill>freundlichen Art</SoftSkill> begrüssen Sie unsere Kundschaft am Empfangsschalter und am Telefon.,Mit ihrer <SoftSkill>sympathischen Art</SoftSkill> und <SoftSkill>freundlichen Art</SoftSkill> begrüssen Sie unsere Kundschaft am Empfangsschalter und am Telefon.,Mit ihrer sympathischen Art und freundlichen Art begrüssen Sie unsere Kundschaft am Empfangsschalter und am Telefon.,Mit ihrer sympathischen Art und freundlichen Art begrüssen Sie unsere Kundschaft am Empfangsschalter und am Telefon.,0,OWA
449," Zur
Verstärkung unseres kleinen Teams mit Hauptaufgaben im technischen Abrechnungswesen suchen wir eine junge, <SoftSkill_C>initiative</SoftSkill_C> und <SoftSkill>vernetzt denkende Persönlichkeit</SoftSkill>. ->"," Zur Verstärkung unseres kleinen Teams mit Hauptaufgaben im technischen Abrechnungswesen suchen wir eine junge, <SoftSkill>initiative denkende Persönlichkeit</SoftSkill> und <SoftSkill>vernetzt denkende Persönlichkeit</SoftSkill>."," Zur Verstärkung unseres kleinen Teams mit Hauptaufgaben im technischen Abrechnungswesen suchen wir eine junge, <SoftSkill>initiative denkende Persönlichkeit</SoftSkill> und <SoftSkill>vernetzt denkende Persönlichkeit</SoftSkill>."," Zur Verstärkung unseres kleinen Teams mit Hauptaufgaben im technischen Abrechnungswesen suchen wir eine junge, initiative denkende Persönlichkeit und vernetzt denkende Persönlichkeit."," Zur Verstärkung unseres kleinen Teams mit Hauptaufgaben im technischen Abrechnungswesen suchen wir eine junge, initiative denkende Persönlichkeit und vernetzt denkende Persönlichkeit.",0,MWA
450," Du hast <SoftSkill_C>typografisches</SoftSkill_C> und <SoftSkill>gestalterisches Feingefühl</SoftSkill>, bist <SoftSkill>kreativ</SoftSkill> und im Layout sicher. ->","  Du hast <SoftSkill>typografisches Feingefühl</SoftSkill> und <SoftSkill>gestalterisches Feingefühl</SoftSkill>, bist <SoftSkill>kreativ</SoftSkill> und im Layout sicher.","  Du hast <SoftSkill>typografisches Feingefühl</SoftSkill> und <SoftSkill>gestalterisches Feingefühl</SoftSkill>, bist <SoftSkill>kreativ</SoftSkill> und im Layout sicher.","  Du hast typografisches Feingefühl und gestalterisches Feingefühl, bist kreativ und im Layout sicher.","  Du hast typografisches Feingefühl und gestalterisches Feingefühl, bist kreativ und im Layout sicher.",0,OWA
451," Weiter  setzen  wir
<SoftSkill>stilsicheres	Deutsch</SoftSkill>  in  Wort  und  Schrift
und eine <SoftSkill_C>präzise</SoftSkill_C> und <SoftSkill>verständliche Ausdrucksweise</SoftSkill>
voraus. ->"," Weiter  setzen  wir
<SoftSkill>stilsicheres Deutsch</SoftSkill>  in  Wort  und  Schrift
und eine <SoftSkill>präzise Ausdrucksweise</SoftSkill> und <SoftSkill>verständliche Ausdrucksweise</SoftSkill>
voraus."," Weiter  setzen  wir
<SoftSkill>stilsicheres Deutsch</SoftSkill>  in  Wort  und  Schrift
und eine <SoftSkill>präzise Ausdrucksweise</SoftSkill> und <SoftSkill>verständliche Ausdrucksweise</SoftSkill>
voraus.", Weiter  setzen  wir stilsicheres Deutsch  in  Wort  und  Schrift und eine präzise Ausdrucksweise und verständliche Ausdrucksweise voraus., Weiter  setzen  wir stilsicheres Deutsch  in  Wort  und  Schrift und eine präzise Ausdrucksweise und verständliche Ausdrucksweise voraus.,0,OWA
452," Weiter kennen Sie sich bestens in der Pneumatik und Hydraulik aus uns <SoftSkill>arbeiten sehr genau</SoftSkill>, <SoftSkill>zuverlässig</SoftSkill> und <SoftSkill_C>selbständig</SoftSkill_C>. ->"," Weiter kennen Sie sich bestens in der Pneumatik und Hydraulik aus uns <SoftSkill>arbeiten sehr genau</SoftSkill>, <SoftSkill>arbeiten zuverlässig</SoftSkill> und <SoftSkill>arbeiten selbständig</SoftSkill>."," Weiter kennen Sie sich bestens in der Pneumatik und Hydraulik aus uns <SoftSkill>arbeiten sehr genau</SoftSkill>, <SoftSkill>arbeiten zuverlässig</SoftSkill> und <SoftSkill>arbeiten selbständig</SoftSkill>."," Weiter kennen Sie sich bestens in der Pneumatik und Hydraulik aus uns arbeiten sehr genau, arbeiten zuverlässig und arbeiten selbständig."," Weiter kennen Sie sich bestens in der Pneumatik und Hydraulik aus uns arbeiten sehr genau, arbeiten zuverlässig und arbeiten selbständig.",0,MC
453,Die <SoftSkill_C>professionelle</SoftSkill_C> und <SoftSkill>praxisorientierte Organisation und Führung von Baustellen</SoftSkill> ist eine Ihrer Stärken. ->,Die <SoftSkill>professionelle Organisation und Führung von Baustellen</SoftSkill> und <SoftSkill>praxisorientierte Organisation und Führung von Baustellen</SoftSkill> ist eine Ihrer Stärken.,Die <SoftSkill>professionelle Organisation und Führung von Baustellen</SoftSkill> und <SoftSkill>praxisorientierte Organisation und Führung von Baustellen</SoftSkill> ist eine Ihrer Stärken.,Die professionelle Organisation und Führung von Baustellen und praxisorientierte Organisation und Führung von Baustellen ist eine Ihrer Stärken.,Die professionelle Organisation und Führung von Baustellen und praxisorientierte Organisation und Führung von Baustellen ist eine Ihrer Stärken.,0,MWA
454," •  <SoftSkill_C>Eigenständige</SoftSkill_C>, <SoftSkill_C>lösungsorientierte</SoftSkill_C> und <SoftSkill>innovative Persönlichkeit</SoftSkill> mit <SoftSkill>hohem Qualitätsbewusstsein</SoftSkill> ->"," • <SoftSkill>Eigenständige Persönlichkeit</SoftSkill>, <SoftSkill>lösungsorientierte Persönlichkeit</SoftSkill> und <SoftSkill>innovative Persönlichkeit</SoftSkill> mit <SoftSkill>hohem Qualitätsbewusstsein</SoftSkill>"," • <SoftSkill>Eigenständige Persönlichkeit</SoftSkill>, <SoftSkill>lösungsorientierte Persönlichkeit</SoftSkill> und <SoftSkill>innovative Persönlichkeit</SoftSkill> mit <SoftSkill>hohem Qualitätsbewusstsein</SoftSkill>"," • Eigenständige Persönlichkeit, lösungsorientierte Persönlichkeit und innovative Persönlichkeit mit hohem Qualitätsbewusstsein"," • Eigenständige Persönlichkeit, lösungsorientierte Persönlichkeit und innovative Persönlichkeit mit hohem Qualitätsbewusstsein",0,MC
455," Sie <SoftSkill>erkennen die Kundenbedürfnisse</SoftSkill>, bieten eine <SoftSkill_C>kompetente</SoftSkill_C> und <SoftSkill>professionelle Beratung an</SoftSkill>. ->"," Sie <SoftSkill>erkennen die Kundenbedürfnisse</SoftSkill>, bieten eine <SoftSkill>kompetente Beratung</SoftSkill> und <SoftSkill>professionelle Beratung an</SoftSkill>."," Sie <SoftSkill>erkennen die Kundenbedürfnisse</SoftSkill>, bieten eine <SoftSkill>kompetente Beratung</SoftSkill> und <SoftSkill>professionelle Beratung an</SoftSkill>."," Sie erkennen die Kundenbedürfnisse, bieten eine kompetente Beratung und professionelle Beratung an."," Sie erkennen die Kundenbedürfnisse, bieten eine kompetente Beratung und professionelle Beratung an.",0,OWA
456," Durch Ihre <SoftSkill_C>kommunikative</SoftSkill_C>, <SoftSkill_C>dienstleistungsorientierte</SoftSkill_C> und <SoftSkill>diskrete Art</SoftSkill> bieten Sie dem Gast einen professionellen Service. ->"," Durch Ihre <SoftSkill>kommunikative Art</SoftSkill>, <SoftSkill>dienstleistungsorientierte Art</SoftSkill> und <SoftSkill>diskrete Art</SoftSkill> bieten Sie dem Gast einen professionellen Service."," Durch Ihre <SoftSkill>kommunikative Art</SoftSkill>, <SoftSkill>dienstleistungsorientierte Art</SoftSkill> und <SoftSkill>diskrete Art</SoftSkill> bieten Sie dem Gast einen professionellen Service."," Durch Ihre kommunikative Art, dienstleistungsorientierte Art und diskrete Art bieten Sie dem Gast einen professionellen Service."," Durch Ihre kommunikative Art, dienstleistungsorientierte Art und diskrete Art bieten Sie dem Gast einen professionellen Service.",0,MC
457," <SoftSkill>Unsere Kunden</SoftSkill> bedienen Sie freundlich, <SoftSkill_C>kompetent</SoftSkill_C>, <SoftSkill_C>dienstleistungsorientiert</SoftSkill_C> und sind <SoftSkill>bereit, sich fachlich weiter zu bilden</SoftSkill>. ->"," <SoftSkill>Unsere Kunden</SoftSkill> bedienen Sie freundlich, <SoftSkill>kompetent</SoftSkill>, <SoftSkill>dienstleistungsorientiert</SoftSkill> und sind <SoftSkill>bereit, sich fachlich weiter zu bilden</SoftSkill>."," <SoftSkill>Unsere Kunden</SoftSkill> bedienen Sie freundlich, <SoftSkill>kompetent</SoftSkill>, <SoftSkill>dienstleistungsorientiert</SoftSkill> und sind <SoftSkill>bereit, sich fachlich weiter zu bilden</SoftSkill>."," Unsere Kunden bedienen Sie freundlich, kompetent, dienstleistungsorientiert und sind bereit, sich fachlich weiter zu bilden."," Unsere Kunden bedienen Sie freundlich, kompetent, dienstleistungsorientiert und sind bereit, sich fachlich weiter zu bilden.",0,NONE
458," Wir suchen eine <SoftSkill_C>projekterfahrene</SoftSkill_C>, <SoftSkill>IT-affine Persönlichkeit</SoftSkill> für HR-Services in die Personalabteilung. ->"," Wir suchen eine <SoftSkill>projekterfahrene Persönlichkeit</SoftSkill>, <SoftSkill>IT-affine Persönlichkeit</SoftSkill> für HR-Services in die Personalabteilung."," Wir suchen eine <SoftSkill>projekterfahrene Persönlichkeit</SoftSkill>, <SoftSkill>IT-affine Persönlichkeit</SoftSkill> für HR-Services in die Personalabteilung."," Wir suchen eine projekterfahrene Persönlichkeit, IT-affine Persönlichkeit für HR-Services in die Personalabteilung."," Wir suchen eine projekterfahrene Persönlichkeit, IT-affine Persönlichkeit für HR-Services in die Personalabteilung.",0,OWA
459," Ihre <SoftSkill>Zielgruppenorientierte Beratungskompetenzen</SoftSkill>, <SoftSkill_C>professionelle Präsentations-</SoftSkill_C> und <SoftSkill>Kommunikationsfähigkeiten</SoftSkill>, sowie <SoftSkill>Analytische Vorgehensweise</SoftSkill> und <SoftSkill>systematische Arbeitsweise</SoftSkill> runden das Profil ab. ->","  Ihre <SoftSkill>Zielgruppenorientierte Beratungskompetenzen</SoftSkill>, <SoftSkill>professionelle Präsentationsfähigkeiten</SoftSkill> und <SoftSkill>Kommunikationsfähigkeiten</SoftSkill>, sowie <SoftSkill>Analytische Vorgehensweise</SoftSkill> und <SoftSkill>systematische Arbeitsweise</SoftSkill> runden das Profil ab.","  Ihre <SoftSkill>Zielgruppenorientierte Beratungskompetenzen</SoftSkill>, <SoftSkill>professionelle Präsentationsfähigkeiten</SoftSkill> und <SoftSkill>Kommunikationsfähigkeiten</SoftSkill>, sowie <SoftSkill>Analytische Vorgehensweise</SoftSkill> und <SoftSkill>systematische Arbeitsweise</SoftSkill> runden das Profil ab.","  Ihre Zielgruppenorientierte Beratungskompetenzen, professionelle Präsentationsfähigkeiten und Kommunikationsfähigkeiten, sowie Analytische Vorgehensweise und systematische Arbeitsweise runden das Profil ab.","  Ihre Zielgruppenorientierte Beratungskompetenzen, professionelle Präsentationsfähigkeiten und Kommunikationsfähigkeiten, sowie Analytische Vorgehensweise und systematische Arbeitsweise runden das Profil ab.",0,HOWA
460," Sie selbst stehen für <SoftSkill>Qualität</SoftSkill>, <SoftSkill>Organisation</SoftSkill> und <SoftSkill_C>Verantwortung</SoftSkill_C>, <SoftSkill>können sich durchsetzen</SoftSkill> und <SoftSkill>erbringen auch bei erhöhter Arbeitsbelastung Höchstleistungen</SoftSkill>. ->"," Sie selbst stehen für <SoftSkill>Qualität</SoftSkill>, <SoftSkill>Organisation</SoftSkill> und <SoftSkill>Verantwortung</SoftSkill>, <SoftSkill>können sich durchsetzen</SoftSkill> und <SoftSkill>erbringen auch bei erhöhter Arbeitsbelastung Höchstleistungen</SoftSkill>."," Sie selbst stehen für <SoftSkill>Qualität</SoftSkill>, <SoftSkill>Organisation</SoftSkill> und <SoftSkill>Verantwortung</SoftSkill>, <SoftSkill>können sich durchsetzen</SoftSkill> und <SoftSkill>erbringen auch bei erhöhter Arbeitsbelastung Höchstleistungen</SoftSkill>."," Sie selbst stehen für Qualität, Organisation und Verantwortung, können sich durchsetzen und erbringen auch bei erhöhter Arbeitsbelastung Höchstleistungen."," Sie selbst stehen für Qualität, Organisation und Verantwortung, können sich durchsetzen und erbringen auch bei erhöhter Arbeitsbelastung Höchstleistungen.",0,NONE
462," Sie <SoftSkill>schätzen die Teamarbeit</SoftSkill> wie auch <SoftSkill_C>selbstständiges Arbeiten</SoftSkill_C>, haben eine <SoftSkill>rasche Auffassungsgabe</SoftSkill> und eine <SoftSkill>hohe Lernbereitschaft</SoftSkill>. ->"," Sie <SoftSkill>schätzen die Teamarbeit</SoftSkill> wie auch <SoftSkill>schätzen die selbstständiges Arbeiten</SoftSkill>, haben eine <SoftSkill>rasche Auffassungsgabe</SoftSkill> und eine <SoftSkill>hohe Lernbereitschaft</SoftSkill>."," Sie <SoftSkill>schätzen die Teamarbeit</SoftSkill> wie auch <SoftSkill>selbstständiges Arbeiten</SoftSkill>, haben eine <SoftSkill>rasche Auffassungsgabe</SoftSkill> und eine <SoftSkill>hohe Lernbereitschaft</SoftSkill>."," Sie schätzen die Teamarbeit wie auch selbstständiges Arbeiten, haben eine rasche Auffassungsgabe und eine hohe Lernbereitschaft."," Sie schätzen die Teamarbeit wie auch schätzen die selbstständiges Arbeiten, haben eine rasche Auffassungsgabe und eine hohe Lernbereitschaft.",13,MWA
463," Sie sind eine <SoftSkill_C>innovative</SoftSkill_C>, <SoftSkill>agile Persönlichkeit</SoftSkill> mit einer <SoftSkill_C>ausgeprägten Kunden-</SoftSkill_C> und <SoftSkill>Dienstleistungsorientierung</SoftSkill> und ebenso <SoftSkill>ausgeprägtem unternehmerischem Denken</SoftSkill> und <SoftSkill_C>Handeln</SoftSkill_C>. ->","  Sie sind eine <SoftSkill>innovative Persönlichkeit</SoftSkill>, <SoftSkill>agile Persönlichkeit</SoftSkill> mit einer <SoftSkill>ausgeprägten Kundenorientierung</SoftSkill> und <SoftSkill>Dienstleistungsorientierung</SoftSkill> und ebenso <SoftSkill>ausgeprägtem unternehmerischem Denken</SoftSkill> und <SoftSkill>ausgeprägtem unternehmerischem Handeln</SoftSkill>.","  Sie sind eine <SoftSkill>innovative Persönlichkeit</SoftSkill>, <SoftSkill>agile Persönlichkeit</SoftSkill> mit einer <SoftSkill>ausgeprägten Kundenorientierung</SoftSkill> und <SoftSkill>Dienstleistungsorientierung</SoftSkill> und ebenso <SoftSkill>ausgeprägtem unternehmerischem Denken</SoftSkill> und <SoftSkill>ausgeprägtem unternehmerischem Handeln</SoftSkill>.","  Sie sind eine innovative Persönlichkeit, agile Persönlichkeit mit einer ausgeprägten Kundenorientierung und Dienstleistungsorientierung und ebenso ausgeprägtem unternehmerischem Denken und ausgeprägtem unternehmerischem Handeln.","  Sie sind eine innovative Persönlichkeit, agile Persönlichkeit mit einer ausgeprägten Kundenorientierung und Dienstleistungsorientierung und ebenso ausgeprägtem unternehmerischem Denken und ausgeprägtem unternehmerischem Handeln.",0,HMDC
464," Unsere Erwartungen
Sie sind eine <SoftSkill>empathische Persönlichkeit</SoftSkill>, die <SoftSkill_C>gut</SoftSkill_C> und <SoftSkill>gern auf Menschen zugeht</SoftSkill>. ->"," Unsere Erwartungen
Sie sind eine <SoftSkill>empathische Persönlichkeit</SoftSkill>, die <SoftSkill>gut auf Menschen zugeht</SoftSkill> und <SoftSkill>gern auf Menschen zugeht</SoftSkill>."," Unsere Erwartungen
Sie sind eine <SoftSkill>empathische Persönlichkeit</SoftSkill>, die <SoftSkill>gut auf Menschen zugeht</SoftSkill> und <SoftSkill>gern auf Menschen zugeht</SoftSkill>."," Unsere Erwartungen Sie sind eine empathische Persönlichkeit, die gut auf Menschen zugeht und gern auf Menschen zugeht."," Unsere Erwartungen Sie sind eine empathische Persönlichkeit, die gut auf Menschen zugeht und gern auf Menschen zugeht.",0,MWA
465,•  <SoftSkill>Freude an der Metallbearbeitung</SoftSkill> und der <SoftSkill_C>Arbeit mit Maschinen</SoftSkill_C> ->,<SoftSkill>Freude an der Metallbearbeitung</SoftSkill> und <SoftSkill>Freude an der Arbeit mit Maschinen</SoftSkill>.,<SoftSkill>Freude an der Metallbearbeitung</SoftSkill> und <SoftSkill>Freude an der Arbeit mit Maschinen</SoftSkill>.,Freude an der Metallbearbeitung und Freude an der Arbeit mit Maschinen.,Freude an der Metallbearbeitung und Freude an der Arbeit mit Maschinen.,0,MWA
466,Für unseren Standort in St. Gallen suchen wir eine <SoftSkill_C>erfahrene</SoftSkill_C> und <SoftSkill>durchsetzungsstarke  Persönlichkeit</SoftSkill> in der Funktion als: ->,Für unseren Standort in St. Gallen suchen wir eine <SoftSkill>erfahrene Persönlichkeit</SoftSkill> und <SoftSkill>durchsetzungsstarke Persönlichkeit</SoftSkill> in der Funktion als:,Für unseren Standort in St. Gallen suchen wir eine <SoftSkill>erfahrene Persönlichkeit</SoftSkill> und <SoftSkill>durchsetzungsstarke Persönlichkeit</SoftSkill> in der Funktion als:,Für unseren Standort in St. Gallen suchen wir eine erfahrene Persönlichkeit und durchsetzungsstarke Persönlichkeit in der Funktion als:,Für unseren Standort in St. Gallen suchen wir eine erfahrene Persönlichkeit und durchsetzungsstarke Persönlichkeit in der Funktion als:,0,OWA
467,Sie verfügen über einen Studienabschluss in juristischer Richtung mit Erfahrung in Informatikrecht und Datenschutz und bringen <SoftSkill_C>Interesse</SoftSkill_C> und <SoftSkill>Motivation für Informationssicherheit</SoftSkill> mit. ->,Sie verfügen über einen Studienabschluss in juristischer Richtung mit Erfahrung in Informatikrecht und Datenschutz und bringen <SoftSkill>Interesse für Informationssicherheit</SoftSkill> und <SoftSkill>Motivation für Informationssicherheit</SoftSkill> mit.,Sie verfügen über einen Studienabschluss in juristischer Richtung mit Erfahrung in Informatikrecht und Datenschutz und bringen <SoftSkill>Interesse für Informationssicherheit</SoftSkill> und <SoftSkill>Motivation für Informationssicherheit</SoftSkill> mit.,Sie verfügen über einen Studienabschluss in juristischer Richtung mit Erfahrung in Informatikrecht und Datenschutz und bringen Interesse für Informationssicherheit und Motivation für Informationssicherheit mit.,Sie verfügen über einen Studienabschluss in juristischer Richtung mit Erfahrung in Informatikrecht und Datenschutz und bringen Interesse für Informationssicherheit und Motivation für Informationssicherheit mit.,0,MWA
