,Unnamed: 0,input,output
2635,6010,"Ausserdem überzeugen Sie mit Ihrer <SoftSkill>schnellen Auffassungsgabe</SoftSkill>, sind <SoftSkill>belastbar</SoftSkill> und <SoftSkill>arbeiten gerne selbstständig</SoftSkill> und <SoftSkill_C>genau</SoftSkill_C>.","Ausserdem überzeugen Sie mit Ihrer <SoftSkill>schnellen Auffassungsgabe</SoftSkill>, sind <SoftSkill>belastbar</SoftSkill> und <SoftSkill>arbeiten gerne selbstständig</SoftSkill> und <SoftSkill_C>genau</SoftSkill_C>."
7109,16120,"
	Du bist zudem eine <SoftSkill>kommunikative Persönlichkeit</SoftSkill>, die <SoftSkill>gerne Kunden bedient</SoftSkill> und <SoftSkill_C>beratet</SoftSkill_C>.","
	Du bist zudem eine <SoftSkill>kommunikative Persönlichkeit</SoftSkill>, die <SoftSkill>gerne Kunden bedient</SoftSkill> und <SoftSkill_C>beratet</SoftSkill_C>."
22390,55333,"•  <SoftSkill_C>Selbständige</SoftSkill_C>, <SoftSkill_C>strukturierte</SoftSkill_C> und <SoftSkill>exakte Arbeitsweise</SoftSkill> sowie eine <SoftSkill>gute Organisationsfähigkeit</SoftSkill>
Suchen Sie eine neue Herausforderung?","•  <SoftSkill_C>Selbständige</SoftSkill_C>, <SoftSkill_C>strukturierte</SoftSkill_C> und <SoftSkill>exakte Arbeitsweise</SoftSkill> sowie eine <SoftSkill>gute Organisationsfähigkeit</SoftSkill>
Suchen Sie eine neue Herausforderung?"
9535,21831,"•  ƒ
<SoftSkill_C>Zuverlässige</SoftSkill_C>, <SoftSkill_C>exakte</SoftSkill_C> und <SoftSkill>saubere Arbeitsweise</SoftSkill>
Hinweis: Es werden nur Bewerbungen bearbeitet, welche dem Profil entsprechen.","•  ƒ
<SoftSkill_C>Zuverlässige</SoftSkill_C>, <SoftSkill_C>exakte</SoftSkill_C> und <SoftSkill>saubere Arbeitsweise</SoftSkill>
Hinweis: Es werden nur Bewerbungen bearbeitet, welche dem Profil entsprechen."
12909,29974,"<SoftSkill>Schwindelfreiheit</SoftSkill>
	<SoftSkill>Teamfähigkeit</SoftSkill>
	<SoftSkill>Keine Farbsehstörung</SoftSkill>
	<SoftSkill>Rechnerische Fähigkeiten</SoftSkill>
	<SoftSkill>Handwerkliche Neigung</SoftSkill>
	<SoftSkill_C>Logisches</SoftSkill_C> und <SoftSkill>methodisches Denken</SoftSkill>
	<SoftSkill>Sorgfalt</SoftSkill> und <SoftSkill>Präzision</SoftSkill>

","<SoftSkill>Schwindelfreiheit</SoftSkill>
	<SoftSkill>Teamfähigkeit</SoftSkill>
	<SoftSkill>Keine Farbsehstörung</SoftSkill>
	<SoftSkill>Rechnerische Fähigkeiten</SoftSkill>
	<SoftSkill>Handwerkliche Neigung</SoftSkill>
	<SoftSkill_C>Logisches</SoftSkill_C> und <SoftSkill>methodisches Denken</SoftSkill>
	<SoftSkill>Sorgfalt</SoftSkill> und <SoftSkill>Präzision</SoftSkill>

"
14000,32859,"Unser gut eingespieltes Team freut sich auf eine <SoftSkill_C>zuverlässige</SoftSkill_C> und <SoftSkill>flexible Persönlichkeit</SoftSkill>, welche über eine <SoftSkill>rasche Auffassungsgabe</SoftSkill> verfügt und eine abwechslungsreiche Teilzeitbeschäftigung sucht.","Unser gut eingespieltes Team freut sich auf eine <SoftSkill_C>zuverlässige</SoftSkill_C> und <SoftSkill>flexible Persönlichkeit</SoftSkill>, welche über eine <SoftSkill>rasche Auffassungsgabe</SoftSkill> verfügt und eine abwechslungsreiche Teilzeitbeschäftigung sucht."
9237,21134,Als Leitungsperson zeichnet Sie die <SoftSkill>ausgeprägte Fähigkeit zum institutionellen Denken</SoftSkill> und <SoftSkill_C>Handeln</SoftSkill_C> aus.,Als Leitungsperson zeichnet Sie die <SoftSkill>ausgeprägte Fähigkeit zum institutionellen Denken</SoftSkill> und <SoftSkill_C>Handeln</SoftSkill_C> aus.
8932,20432,"
Wir wünschen uns eine <SoftSkill_C>initiative</SoftSkill_C>, <SoftSkill_C>zuverlässige</SoftSkill_C> und 
<SoftSkill>kommunikative Persönlichkeit</SoftSkill>, die sich <SoftSkill>schriftlich 
</SoftSkill>und <SoftSkill>mündlich gewandt ausdrücken kann</SoftSkill>.","
Wir wünschen uns eine <SoftSkill_C>initiative</SoftSkill_C>, <SoftSkill_C>zuverlässige</SoftSkill_C> und 
<SoftSkill>kommunikative Persönlichkeit</SoftSkill>, die sich <SoftSkill>schriftlich 
</SoftSkill>und <SoftSkill>mündlich gewandt ausdrücken kann</SoftSkill>."
18098,43904,Sie besitzen ein <SoftSkill>sicheres Auftreten</SoftSkill> und beherrschen die deutsche Sprache <SoftSkill_C>stil-</SoftSkill_C> und <SoftSkill>verhandlungssicher</SoftSkill> und kennen die gängigen PC-Anwendungen.,Sie besitzen ein <SoftSkill>sicheres Auftreten</SoftSkill> und beherrschen die deutsche Sprache <SoftSkill_C>stil-</SoftSkill_C> und <SoftSkill>verhandlungssicher</SoftSkill> und kennen die gängigen PC-Anwendungen.
18548,45144,"•  <SoftSkill>Technisches Verständnis</SoftSkill> und <SoftSkill>Interesse an Biologie, Chemie, Physik</SoftSkill> und <SoftSkill_C>Rechnen</SoftSkill_C>

	","•  <SoftSkill>Technisches Verständnis</SoftSkill> und <SoftSkill>Interesse an Biologie, Chemie, Physik</SoftSkill> und <SoftSkill_C>Rechnen</SoftSkill_C>

	"
5384,12160,Ihr <SoftSkill_C>hohes Mass an Organisations-</SoftSkill_C> und <SoftSkill>Verhandlungsgeschick</SoftSkill> sowie ein <SoftSkill>ausgeprägtes Durchsetzungsvermögen</SoftSkill> zeichnen Sie aus.,Ihr <SoftSkill_C>hohes Mass an Organisations-</SoftSkill_C> und <SoftSkill>Verhandlungsgeschick</SoftSkill> sowie ein <SoftSkill>ausgeprägtes Durchsetzungsvermögen</SoftSkill> zeichnen Sie aus.
22131,54620,"<SoftSkill>Belastbarkeit</SoftSkill> wie auch <SoftSkill>Teamorientierung</SoftSkill> sind genau so gefragt wie eine <SoftSkill_C>neugierige</SoftSkill_C>, <SoftSkill>fach kritische Arbeitshaltung</SoftSkill> und <SoftSkill>gute Kommunikationsfähigkeiten</SoftSkill>.","<SoftSkill>Belastbarkeit</SoftSkill> wie auch <SoftSkill>Teamorientierung</SoftSkill> sind genau so gefragt wie eine <SoftSkill_C>neugierige</SoftSkill_C>, <SoftSkill>fach kritische Arbeitshaltung</SoftSkill> und <SoftSkill>gute Kommunikationsfähigkeiten</SoftSkill>."
27742,71209,"Sie sind eine <SoftSkill_C>verantwortungsvolle</SoftSkill_C> und <SoftSkill>flexible Persönlichkeit</SoftSkill>, die sich <SoftSkill>gut organisieren kann</SoftSkill> und <SoftSkill_C>selbständiges</SoftSkill_C> und <SoftSkill>exaktes Arbeiten gewohnt ist</SoftSkill>.","Sie sind eine <SoftSkill_C>verantwortungsvolle</SoftSkill_C> und <SoftSkill>flexible Persönlichkeit</SoftSkill>, die sich <SoftSkill>gut organisieren kann</SoftSkill> und <SoftSkill_C>selbständiges</SoftSkill_C> und <SoftSkill>exaktes Arbeiten gewohnt ist</SoftSkill>."
8760,19988,"Deshalb sind eine <SoftSkill_C>gepflegte</SoftSkill_C>, <SoftSkill>saubere Erscheinung</SoftSkill> und <SoftSkill>gute Umgangsformen</SoftSkill> sehr wichtig.","Deshalb sind eine <SoftSkill_C>gepflegte</SoftSkill_C>, <SoftSkill>saubere Erscheinung</SoftSkill> und <SoftSkill>gute Umgangsformen</SoftSkill> sehr wichtig."
4351,9886,"•  Zudem sind Sie
<SoftSkill>teamfähig</SoftSkill>, <SoftSkill>flexibel</SoftSkill> und an <SoftSkill_C>selbständiges</SoftSkill_C> sowie <SoftSkill>qualitätsorientiertes Arbeiten
gewohnt</SoftSkill> und <SoftSkill>behalten auch unter Druck einen kühlen Kopf</SoftSkill>.","•  Zudem sind Sie
<SoftSkill>teamfähig</SoftSkill>, <SoftSkill>flexibel</SoftSkill> und an <SoftSkill_C>selbständiges</SoftSkill_C> sowie <SoftSkill>qualitätsorientiertes Arbeiten
gewohnt</SoftSkill> und <SoftSkill>behalten auch unter Druck einen kühlen Kopf</SoftSkill>."
5545,12535,Mit Ihrem <SoftSkill>Interesse am Fassadenbau</SoftSkill> und Ihrer <SoftSkill_C>selbständigen</SoftSkill_C> und <SoftSkill>genauen Arbeitsweise</SoftSkill> sind Sie bei uns richtig.,Mit Ihrem <SoftSkill>Interesse am Fassadenbau</SoftSkill> und Ihrer <SoftSkill_C>selbständigen</SoftSkill_C> und <SoftSkill>genauen Arbeitsweise</SoftSkill> sind Sie bei uns richtig.
18129,44029,"Du bist eine junge, <SoftSkill_C>dynamische</SoftSkill_C>, <SoftSkill_C>belastbare</SoftSkill_C>, <SoftSkill_C>freundliche</SoftSkill_C>  und <SoftSkill>aufgestellte Person</SoftSkill>, die <SoftSkill>auch in hektischen Zeiten einen kühlen Kopf bewahrt</SoftSkill>.","Du bist eine junge, <SoftSkill_C>dynamische</SoftSkill_C>, <SoftSkill_C>belastbare</SoftSkill_C>, <SoftSkill_C>freundliche</SoftSkill_C>  und <SoftSkill>aufgestellte Person</SoftSkill>, die <SoftSkill>auch in hektischen Zeiten einen kühlen Kopf bewahrt</SoftSkill>."
19317,47137,"B. Ausserdem <SoftSkill>pflegen Sie eine gut organisierte Arbeitsweise</SoftSkill>, haben eine kaufmännisch Aus- und/oder Weiterbildung erfolgreich abgeschlossen und verfügen über ein <SoftSkill_C>vernetztes</SoftSkill_C> und <SoftSkill>betriebswirtschaftliches Denken</SoftSkill>.","B. Ausserdem <SoftSkill>pflegen Sie eine gut organisierte Arbeitsweise</SoftSkill>, haben eine kaufmännisch Aus- und/oder Weiterbildung erfolgreich abgeschlossen und verfügen über ein <SoftSkill_C>vernetztes</SoftSkill_C> und <SoftSkill>betriebswirtschaftliches Denken</SoftSkill>."
22082,54488,"
Sie haben <SoftSkill_C>Freude</SoftSkill_C>/<SoftSkill>Spass am Umgang mit Menschen</SoftSkill> (<SoftSkill>aufgeschlossen</SoftSkill>/<SoftSkill>kommunikativ</SoftSkill>)
<SoftSkill>Einwandfreier Leumund</SoftSkill>
Haben wir Ihr Interesse geweckt?","
Sie haben <SoftSkill_C>Freude</SoftSkill_C>/<SoftSkill>Spass am Umgang mit Menschen</SoftSkill> (<SoftSkill>aufgeschlossen</SoftSkill>/<SoftSkill>kommunikativ</SoftSkill>)
<SoftSkill>Einwandfreier Leumund</SoftSkill>
Haben wir Ihr Interesse geweckt?"
15344,36392,"•  <SoftSkill>Freude am Beruf</SoftSkill> und ein <SoftSkill_C>zi elgerichteter</SoftSkill_C>, <SoftSkill>adressatengerechter Kommunikationsstil</SoftSkill> 
zeichnet Sie aus 

	","•  <SoftSkill>Freude am Beruf</SoftSkill> und ein <SoftSkill_C>zi elgerichteter</SoftSkill_C>, <SoftSkill>adressatengerechter Kommunikationsstil</SoftSkill> 
zeichnet Sie aus 

	"
10543,24247,"•  <SoftSkill_C>Bereitschaft</SoftSkill_C> und <SoftSkill>Mobilität für unregelmässige Schichtarbeit</SoftSkill> (Arbeitszeiten zwischen 5:00 und 23:30 Uhr inkl. Wochenende)

	","•  <SoftSkill_C>Bereitschaft</SoftSkill_C> und <SoftSkill>Mobilität für unregelmässige Schichtarbeit</SoftSkill> (Arbeitszeiten zwischen 5:00 und 23:30 Uhr inkl. Wochenende)

	"
22991,57066,"
	Als <SoftSkill>kommunikative Persönlichkeit</SoftSkill> sind Sie <SoftSkill>initiativ</SoftSkill>, <SoftSkill>vernetzt im Gesundheitswesen</SoftSkill>, bringen <SoftSkill>Verhandlungsgeschick</SoftSkill> sowie <SoftSkill_C>sehr gutes schriftliches</SoftSkill_C> und <SoftSkill>mündliches Ausdrucksvermögen</SoftSkill> und EDV-Kenntnisse mit.","
	Als <SoftSkill>kommunikative Persönlichkeit</SoftSkill> sind Sie <SoftSkill>initiativ</SoftSkill>, <SoftSkill>vernetzt im Gesundheitswesen</SoftSkill>, bringen <SoftSkill>Verhandlungsgeschick</SoftSkill> sowie <SoftSkill_C>sehr gutes schriftliches</SoftSkill_C> und <SoftSkill>mündliches Ausdrucksvermögen</SoftSkill> und EDV-Kenntnisse mit."
16362,39175,"Während der Grundbildung erhältst du die Gelegenheit, dir ein umfassendes Branchen-, Fach- und Sortimentswissen anzueignen und entwickelst deine <SoftSkill_C>Sozial-</SoftSkill_C> und <SoftSkill>Selbstkompetenzen</SoftSkill>.","Während der Grundbildung erhältst du die Gelegenheit, dir ein umfassendes Branchen-, Fach- und Sortimentswissen anzueignen und entwickelst deine <SoftSkill_C>Sozial-</SoftSkill_C> und <SoftSkill>Selbstkompetenzen</SoftSkill>."
5365,12133,Ihre <SoftSkill_C>gewinnende</SoftSkill_C> und <SoftSkill>überzeugende Art</SoftSkill> <SoftSkill>erleichtert Ihnen den Umgang mit internen und externen Ansprechpartnern</SoftSkill>.,Ihre <SoftSkill_C>gewinnende</SoftSkill_C> und <SoftSkill>überzeugende Art</SoftSkill> <SoftSkill>erleichtert Ihnen den Umgang mit internen und externen Ansprechpartnern</SoftSkill>.
6198,13990,"Die Sales- & Marketingabteilung der Angst+Pfister Gruppe sucht per sofort in Zürich zur Verstärkung des internationalen und dynamischen Teams eine <SoftSkill_C>verantwortungsbewusste</SoftSkill_C> und <SoftSkill>kundenorientierte Persönlichkeit</SoftSkill> als

","Die Sales- & Marketingabteilung der Angst+Pfister Gruppe sucht per sofort in Zürich zur Verstärkung des internationalen und dynamischen Teams eine <SoftSkill_C>verantwortungsbewusste</SoftSkill_C> und <SoftSkill>kundenorientierte Persönlichkeit</SoftSkill> als

"
8020,18225,"Sie bringen <SoftSkill_C>gute Planungs-</SoftSkill_C>, <SoftSkill_C>Organisations-</SoftSkill_C> und <SoftSkill>Kommunikationsfähigkeiten</SoftSkill> mit und sind eine <SoftSkill_C>vertrauenswürdige</SoftSkill_C> sowie <SoftSkill>engagierte Persönlichkeit</SoftSkill>.","Sie bringen <SoftSkill_C>gute Planungs-</SoftSkill_C>, <SoftSkill_C>Organisations-</SoftSkill_C> und <SoftSkill>Kommunikationsfähigkeiten</SoftSkill> mit und sind eine <SoftSkill_C>vertrauenswürdige</SoftSkill_C> sowie <SoftSkill>engagierte Persönlichkeit</SoftSkill>."
4273,9707,"•  Ein <SoftSkill_C>hohes Mass an Qualitäts-</SoftSkill_C> und <SoftSkill>Verantwortungsbewusstsein</SoftSkill>
Das können wir Ihnen bieten:

	","•  Ein <SoftSkill_C>hohes Mass an Qualitäts-</SoftSkill_C> und <SoftSkill>Verantwortungsbewusstsein</SoftSkill>
Das können wir Ihnen bieten:

	"
5826,13164,"	<SoftSkill_C>Exaktes</SoftSkill_C>  und  <SoftSkill>selbstständiges  Arbeiten</SoftSkill>, 
eine <SoftSkill_C>speditive</SoftSkill_C>, <SoftSkill_C>strukturierte</SoftSkill_C> und <SoftSkill>dienstleistungsor
ientierte Arbeitsweise</SoftSkill>
	sowie <SoftSkill>Verschwiegenheit</SoftSkill> und <SoftSkill>Diskretion</SoftSkill> sind fü
r Sie selbstverständlich.","	<SoftSkill_C>Exaktes</SoftSkill_C>  und  <SoftSkill>selbstständiges  Arbeiten</SoftSkill>, 
eine <SoftSkill_C>speditive</SoftSkill_C>, <SoftSkill_C>strukturierte</SoftSkill_C> und <SoftSkill>dienstleistungsor
ientierte Arbeitsweise</SoftSkill>
	sowie <SoftSkill>Verschwiegenheit</SoftSkill> und <SoftSkill>Diskretion</SoftSkill> sind fü
r Sie selbstverständlich."
7178,16244,"Sie sind eine <SoftSkill_C>humorvolle</SoftSkill_C>, <SoftSkill>verantwortungsbewusste
Persönlichkeit</SoftSkill> und bringen die <SoftSkill>Bereitschaft mit, sich aktiv für das Wohl unserer Kinder
und Jugendlichen einzusetzen</SoftSkill>.","Sie sind eine <SoftSkill_C>humorvolle</SoftSkill_C>, <SoftSkill>verantwortungsbewusste
Persönlichkeit</SoftSkill> und bringen die <SoftSkill>Bereitschaft mit, sich aktiv für das Wohl unserer Kinder
und Jugendlichen einzusetzen</SoftSkill>."
3595,8136,Nebst Ihren <SoftSkill>kommunikativen Eigenschaften</SoftSkill> sind Sie eine <SoftSkill_C>zuverlässige</SoftSkill_C> und <SoftSkill>selbständige Persönlichkeit</SoftSkill> mit einer <SoftSkill_C>betriebswirtschaftlichen Denk-</SoftSkill_C> und <SoftSkill_C>Handlungsweise</SoftSkill_C>.,Nebst Ihren <SoftSkill>kommunikativen Eigenschaften</SoftSkill> sind Sie eine <SoftSkill_C>zuverlässige</SoftSkill_C> und <SoftSkill>selbständige Persönlichkeit</SoftSkill> mit einer <SoftSkill_C>betriebswirtschaftlichen Denk-</SoftSkill_C> und <SoftSkill_C>Handlungsweise</SoftSkill_C>.
1915,4412,Dank Deinem <SoftSkill>Interesse an Technik</SoftSkill> und <SoftSkill_C>Automation</SoftSkill_C> <SoftSkill>macht Dir die regelmässige Arbeit an Maschinen und Anlagen so richtig Spass</SoftSkill>.,Dank Deinem <SoftSkill>Interesse an Technik</SoftSkill> und <SoftSkill_C>Automation</SoftSkill_C> <SoftSkill>macht Dir die regelmässige Arbeit an Maschinen und Anlagen so richtig Spass</SoftSkill>.
14264,33559,"Aufgabengebiet
Anforderungsprofil
Du verfügst über einen <SoftSkill_C>ausgeprägten Geschmacks-</SoftSkill_C> und <SoftSkill>Geruchssinn</SoftSkill>, <SoftSkill>Fantasie</SoftSkill> sowie einen <SoftSkill_C>guten Farben-</SoftSkill_C> und <SoftSkill>Formensinn</SoftSkill>?","Aufgabengebiet
Anforderungsprofil
Du verfügst über einen <SoftSkill_C>ausgeprägten Geschmacks-</SoftSkill_C> und <SoftSkill>Geruchssinn</SoftSkill>, <SoftSkill>Fantasie</SoftSkill> sowie einen <SoftSkill_C>guten Farben-</SoftSkill_C> und <SoftSkill>Formensinn</SoftSkill>?"
19748,48212,Durch Ihre <SoftSkill_C>hilfsbereite</SoftSkill_C> wie auch <SoftSkill>kommunikative Art</SoftSkill> <SoftSkill>tragen Sie einen wesentlichen Teil zur guten Zusammenarbeit bei</SoftSkill>.,Durch Ihre <SoftSkill_C>hilfsbereite</SoftSkill_C> wie auch <SoftSkill>kommunikative Art</SoftSkill> <SoftSkill>tragen Sie einen wesentlichen Teil zur guten Zusammenarbeit bei</SoftSkill>.
1664,3801,"Überdies schätzen Sie eine abwechslungsreiche Tätigkeit, in welcher Sie die Möglichkeit haben Ihr Wissen und Können einzubringen und Ihre <SoftSkill_C>exakte</SoftSkill_C>, <SoftSkill_C>zuverlässige</SoftSkill_C> und <SoftSkill>selbstständige Arbeitsweise einzusetzen</SoftSkill>.","Überdies schätzen Sie eine abwechslungsreiche Tätigkeit, in welcher Sie die Möglichkeit haben Ihr Wissen und Können einzubringen und Ihre <SoftSkill_C>exakte</SoftSkill_C>, <SoftSkill_C>zuverlässige</SoftSkill_C> und <SoftSkill>selbstständige Arbeitsweise einzusetzen</SoftSkill>."
7733,17581,Ihr Deutsch ist stilsicher und Sie haben einen <SoftSkill_C>sicheren</SoftSkill_C> und <SoftSkill>genauen Umgang mit Zahlen</SoftSkill>.,Ihr Deutsch ist stilsicher und Sie haben einen <SoftSkill_C>sicheren</SoftSkill_C> und <SoftSkill>genauen Umgang mit Zahlen</SoftSkill>.
14028,32919,"
	Sie ergänzen das Team mit Ihrer <SoftSkill_C>gewinnenden</SoftSkill_C>, <SoftSkill_C>flexiblen</SoftSkill_C> und <SoftSkill>freundlichen Art</SoftSkill>.","
	Sie ergänzen das Team mit Ihrer <SoftSkill_C>gewinnenden</SoftSkill_C>, <SoftSkill_C>flexiblen</SoftSkill_C> und <SoftSkill>freundlichen Art</SoftSkill>."
19847,48458,"
Betriebsmitarbeiter (w/m) 40 %
Haben Sie ein <SoftSkill>Flair für Verkauf</SoftSkill> und <SoftSkill_C>Gästekontakt</SoftSkill_C>?","
Betriebsmitarbeiter (w/m) 40 %
Haben Sie ein <SoftSkill>Flair für Verkauf</SoftSkill> und <SoftSkill_C>Gästekontakt</SoftSkill_C>?"
8648,19732,"Die Angst+Pfister AG sucht für die offenen Lehrstellen ab August 2016 <SoftSkill_C>motivierte</SoftSkill_C>, <SoftSkill_C>interessierte</SoftSkill_C> und <SoftSkill>fleissige junge Persönlichkeiten</SoftSkill> für die

","Die Angst+Pfister AG sucht für die offenen Lehrstellen ab August 2016 <SoftSkill_C>motivierte</SoftSkill_C>, <SoftSkill_C>interessierte</SoftSkill_C> und <SoftSkill>fleissige junge Persönlichkeiten</SoftSkill> für die

"
2266,5189,"Die Angst+Pfister AG sucht für die offenen Lehrstellen ab August 2015 <SoftSkill_C>motivierte</SoftSkill_C>, <SoftSkill_C>interessierte</SoftSkill_C> und <SoftSkill>fleissige junge Persönlichkeiten</SoftSkill> für die

","Die Angst+Pfister AG sucht für die offenen Lehrstellen ab August 2015 <SoftSkill_C>motivierte</SoftSkill_C>, <SoftSkill_C>interessierte</SoftSkill_C> und <SoftSkill>fleissige junge Persönlichkeiten</SoftSkill> für die

"
8616,19660,"B
	<SoftSkill_C>Zuverlässige</SoftSkill_C>, <SoftSkill_C>selbstständige</SoftSkill_C> und <SoftSkill>flexible Persönlichkeit</SoftSkill>
	<SoftSkill>Gepflegtes Auftreten</SoftSkill>
	Berufserfahrung als Servicetechniker von Vorteil
	Arbeitsbeginn ab sofort oder nach Vereinbarung

","B
	<SoftSkill_C>Zuverlässige</SoftSkill_C>, <SoftSkill_C>selbstständige</SoftSkill_C> und <SoftSkill>flexible Persönlichkeit</SoftSkill>
	<SoftSkill>Gepflegtes Auftreten</SoftSkill>
	Berufserfahrung als Servicetechniker von Vorteil
	Arbeitsbeginn ab sofort oder nach Vereinbarung

"
20934,51378,"Für unsere Marketingabteilung in Glattbrugg suchen wir per 1. Januar 2019 eine <SoftSkill_C>dynamische</SoftSkill_C>, <SoftSkill_C>motivierte</SoftSkill_C> und <SoftSkill>offene Persönlichkeit</SoftSkill> als Product Manager 100% (m/w)
Ihre Aufgaben:

	","Für unsere Marketingabteilung in Glattbrugg suchen wir per 1. Januar 2019 eine <SoftSkill_C>dynamische</SoftSkill_C>, <SoftSkill_C>motivierte</SoftSkill_C> und <SoftSkill>offene Persönlichkeit</SoftSkill> als Product Manager 100% (m/w)
Ihre Aufgaben:

	"
16897,40578,"
	Durch Ihr <SoftSkill_C>angenehmes</SoftSkill_C> und <SoftSkill>vertrauensvolles Auftreten</SoftSkill> werden Sie für das Wohlergehen der Gäste an diversen Veranstaltungen sorgen.","
	Durch Ihr <SoftSkill_C>angenehmes</SoftSkill_C> und <SoftSkill>vertrauensvolles Auftreten</SoftSkill> werden Sie für das Wohlergehen der Gäste an diversen Veranstaltungen sorgen."
18921,46135,"Als <SoftSkill_C>interdisziplinär denkende</SoftSkill_C> und <SoftSkill>handelnde Persönlichkeit</SoftSkill> stellen Sie sicher, dass bei den qualitativ hochstehenden Produkten die Herstellkosten genauso wie Form und Funktion im Zentrum stehen.","Als <SoftSkill_C>interdisziplinär denkende</SoftSkill_C> und <SoftSkill>handelnde Persönlichkeit</SoftSkill> stellen Sie sicher, dass bei den qualitativ hochstehenden Produkten die Herstellkosten genauso wie Form und Funktion im Zentrum stehen."
19538,47654,"
	<SoftSkill_C>Gewinnbringende</SoftSkill_C>, <SoftSkill_C>kundenorientierte</SoftSkill_C> und <SoftSkill>abschlussstarke Verhaltensweise</SoftSkill> sowie <SoftSkill>Spass am Telefonieren</SoftSkill> (<SoftSkill_C>freundliche</SoftSkill_C> und <SoftSkill>kompetente Kommunikationsart</SoftSkill>, <SoftSkill>Zielorientierung</SoftSkill>).","
	<SoftSkill_C>Gewinnbringende</SoftSkill_C>, <SoftSkill_C>kundenorientierte</SoftSkill_C> und <SoftSkill>abschlussstarke Verhaltensweise</SoftSkill> sowie <SoftSkill>Spass am Telefonieren</SoftSkill> (<SoftSkill_C>freundliche</SoftSkill_C> und <SoftSkill>kompetente Kommunikationsart</SoftSkill>, <SoftSkill>Zielorientierung</SoftSkill>)."
