sample-id,context,input,output,invalid,comments,valids
sjmm-72019104860117__1441-1475,Anforderungen Durchführung von Bauteil- und Baugruppenbewertungen mit dem Ziel der Umsetzung von,Bauteil- und Baugruppenbewertungen,Bauteil- und Baugruppenbewertungen,,,
sjmm-32013190032082__165-193,Gerätesortiment im Bereich Mobil- und Festnetztelefonie an . Mit 140 Verkaufsstellen in,Mobil- und Festnetztelefonie,Mobil- und Festnetztelefonie,,,
sjmm-32012190050454__401-428,sofort zum weiteren Ausbau unserer Beratungs- und Verkaufscrew in der Schweiz einen Telefonischen,Beratungs- und Verkaufscrew,Beratungs- und Verkaufscrew,,,
sjmm-72020112740071__637-672,Finanzbranche Erfahrung in der Privat- und Geschäftskundenberatung Kenntnisse in der,Privat- und Geschäftskundenberatung,Privat- und Geschäftskundenberatung,,,
sjmm-32020190011002__409-434,n Ersatzteilverkäufer /-in für Bau- und Spezialmaschinen Ihre Aufgaben Telefonische,Bau- und Spezialmaschinen,Bau- und Spezialmaschinen,,,
sjmm-22005109370002__395-429,"in Marketing Intelligence , Preisanalysen- und Datenmanagement ? Wir suchen für unsere Gruppe",Preisanalysen- und Datenmanagement,Preisanalysen- und Datenmanagement,,,
sjmm-72017108530657__652-681,Pflege und Betreuung der IMC- und Aufwachraumpatienten • Assistenz bei der Durchführung von,IMC- und Aufwachraumpatienten,IMC- und Aufwachraumpatienten,,,
sjmm-11981132090009__103-129,und Wartung unserer Klimaanlagen in Büro- und Betriebsgebäuden suchen wir einen Spezialisten für,Büro- und Betriebsgebäuden,Büro- und Betriebsgebäuden,,,
sjmm-22002109310007__296-328,Verarbeiten von Belegen in der Haupt- und Kreditorenbuchhaltung • Bewirtschaften von Post- und,Haupt- und Kreditorenbuchhaltung,Haupt- und Kreditorenbuchhaltung,,,
sjmm-72013113013225__1281-1316,dass die Anforderungen bezüglich Gamma- und Ethylenoxidsterilisation erfüllt werden und erstellen dazu die,Gamma- und Ethylenoxidsterilisation,Gamma- und Ethylenoxidsterilisation,,,
sjmm-32014190021694__1591-1619,Umfeld ausgewiesene Hard- und Softwarekenntnisse systemübergreifende Kenntnisse,Hard- und Softwarekenntnisse,Hard- und Softwarekenntnisse,,,
sjmm-72018113351589__660-691,Weiteren sind Sie zuständig für die Waren- und Lagerbewirtschaftung . Wie fit sind Sie,Waren- und Lagerbewirtschaftung,Waren- und Lagerbewirtschaftung,,,
sjmm-22004110070015__515-545,"Strom- , Netz- , Billing- und weitere Service- und Supportleistungen . Sie führen selbstständig",Service- und Supportleistungen,Service- und Supportleistungen,,,
sjmm-32018190031370__1095-1116,Kopie ID / Aufenthaltsbewilligung ( Vorder- und Rückseite ) * Lebenslauf * EFZ / EBA,Vorder- und Rückseite,Vorder- und Rückseite,,,
sjmm-32017190031557__613-641,Renommiertes Unternehmen in der Sanitär- und Heizungsbranche Arbeitsort Grossraum Zug,Sanitär- und Heizungsbranche,Sanitär- und Heizungsbranche,,,
sjmm-22002108830003__1069-1094,bieten wir Ihnen geregelte Arbeits- und Ablösezeiten und professionelle Arbeitsbedingungen,Arbeits- und Ablösezeiten,Arbeits- und Ablösezeiten,,,
sjmm-72017101570718__857-892,Ihre Aufgaben : Selbständige Akquisitions- und Verkaufstätigkeit Qualifizierte Beratung der,Akquisitions- und Verkaufstätigkeit,Akquisitions- und Verkaufstätigkeit,,,
sjmm-32019190010506__360-393,100 % Ihre Aufgaben Sie leiten das Empfangs- und Administrationsteam des FCB mit zwei Mitarbeiterinnen,Empfangs- und Administrationsteam,Empfangs- und Administrationsteam,,,
sjmm-32014190032151__944-978,die Sie mitbringen : Detailhandels- und Gastroerfahrung Unternehmerisches Denken und,Detailhandels- und Gastroerfahrung,Detailhandels- und Gastroerfahrung,,,
sjmm-11994131070015__886-914,mit internen und externen Stellen auf Kunden- und Lieferantenseite . Als ideale Voraussetzung für diese,Kunden- und Lieferantenseite,Kunden- und Lieferantenseite,,,
sjmm-22005109800009__472-502,"Industrie , z.B. Motorzuganhänger , Baustellen- und Werkstattwagen , Kar-ren . Sie reparieren beschädigte",Baustellen- und Werkstattwagen,Baustellen- und Werkstattwagen,,,
sjmm-32018190030870__1497-1519,Netzwerk Technologien wie Routing- und Switching Sie schätzen zielgerichtete,Routing- und Switching,Routing- und Switching,,,
sjmm-12005131120048__701-730,"Design , die Feasibility , die Margen- und Risikokalkulation sowie für die Vertragsverhandlungen",Margen- und Risikokalkulation,Margen- und Risikokalkulation,,,
sjmm-11983151020009__554-574,"AG Heizung , Lüftung , Klima , Gas- und Oelfeuerung 4142 Münchenstein , Heiligholzstr . 6",Gas- und Oelfeuerung,Gas- und Oelfeuerung,,,
sjmm-22008109890653__347-388,berechnen die Kosten und erstellen Konstruktions- und Einzelteilezeichnungen . Dabei arbeiten Sie eng mit anderen,Konstruktions- und Einzelteilezeichnungen,Konstruktions- und Einzelteilezeichnungen,,,
sjmm-72012108220300__677-702,bei Blutentnahmen Höhere Kader- und Fachausbildung wird unterstützt,Kader- und Fachausbildung,Kader- und Fachausbildung,,,
sjmm-22004109940005__1351-1389,"diverse Drittkunden . Sie überwachen Investitions- und Entwicklungsprojekte , von der Produktidee bis hin zur",Investitions- und Entwicklungsprojekte,Investitions- und Entwicklungsprojekte,,,
sjmm-72013117883580__639-662,"und Konditoreiartikel Ofen- , Tisch- und Teigarbeiten Anfertigen von",Tisch- und Teigarbeiten,Tisch- und Teigarbeiten,,,
sjmm-32020190030567__99-126,Online bewerben Olten / Work Smart Daten- und Qualitätsmanager / in 1. Mai 2020 oder nach,Daten- und Qualitätsmanager,Daten- und Qualitätsmanager,,,
sjmm-22021111550758__261-286,und sozialverantwortlichen Personal- und Lohnpolitik . Die Sektion HR-Strategie und,Personal- und Lohnpolitik,Personal- und Lohnpolitik,,,
sjmm-22001109720003__148-176,Zur Verstärkung unseres Marketing- und Verkaufsteams für Verpackungssysteme in Kloten,Marketing- und Verkaufsteams,Marketing- und Verkaufsteams,,,
sjmm-11961122010025__454-477,"Aufstiegsmöglichkeiten bestehen im Depot- und Garagedienst zum Wagenwärter , im Bahnbau zum",Depot- und Garagedienst,Depot- und Garagedienst,,,
sjmm-32020190190100__916-948,Modifikationen Akquisition von Reparatur- und Wartungsaufträgen Ausführen von Instandhaltungen,Reparatur- und Wartungsaufträgen,Reparatur- und Wartungsaufträgen,,,
sjmm-11985111020002__748-783,bieten Ihnen Coop Wiggertal Einsatz- und Aufstiegsmöglichkeiten im ganzen Wirtschaftsgebiet,Einsatz- und Aufstiegsmöglichkeiten,Einsatz- und Aufstiegsmöglichkeiten,,,
sjmm-32008190010050__752-777,und akquirieren neue Kunden im Spital- und Klinikbereich . Sie sind verantwortlich für die,Spital- und Klinikbereich,Spital- und Klinikbereich,,,
sjmm-22005110070006__313-356,sicher . Zudem erbringen Sie Beratungs- und Vermittlungsdienstleistungen in Versicherungsfragen für unsere,Beratungs- und Vermittlungsdienstleistungen,Beratungs- und Vermittlungsdienstleistungen,,,
sjmm-72013114761257__1423-1452,anderem der Aufbau eines maximalen Projekt- und Auftragsbestands . - Sie sammeln Markt- und,Projekt- und Auftragsbestands,Projekt- und Auftragsbestands,,,
sjmm-32011190010155__2000-2026,"Certas AG , Schweizerische Alarm- und Einsatzzentrale Sabrina Winteler , Assistentin Human",Alarm- und Einsatzzentrale,Alarm- und Einsatzzentrale,,,
sjmm-22021110027887__275-307,"Sie verantwortlich für das Kosten- , Termin- und Qualitätscontrolling . Sie führen und betreuen eine",Termin- und Qualitätscontrolling,Termin- und Qualitätscontrolling,,,
sjmm-32015190161648__588-606,500 Betten . Unser Auftrag ist die Grund- und Notfall- und spezialisierte Versorgung einer,Grund- und Notfall,Grund- und Notfall,,,
sjmm-72019104473831__365-391,"und Inbetriebsetzungen an Schienen- , Pneu- und Dienstfahrzeugen , Allgemeine einfache",Pneu- und Dienstfahrzeugen,Pneu- und Dienstfahrzeugen,,,
sjmm-72012119782920__346-369,"für Kunden in Afrika , Süd- und Zentralamerika . Von Auftragseingabe bis",Süd- und Zentralamerika,Süd- und Zentralamerika,,,
sjmm-32017190191979__1510-1532,zielorientiert mit zeitgemässen Lehr- und Lernmethoden Wir bieten Ihnen : kollegiales,Lehr- und Lernmethoden,Lehr- und Lernmethoden,,,
sjmm-22011112702139__907-935,"und disziplinenübergreifenden Lehr- und Forschungsansätzen . , Akquisition und Realisierung von",Lehr- und Forschungsansätzen,Lehr- und Forschungsansätzen,,,
sjmm-32016190011478__591-627,2016 motivierte und initiative Kindergarten- und Primarlehrpersonen Sie erfüllen folgendes,Kindergarten- und Primarlehrpersonen,Kindergarten- und Primarlehrpersonen,,,
sjmm-32019190030947__1958-1985,"Von der Elektro- , Mess- und Steuerungstechnik über die Leittechnik bis hin zur",Mess- und Steuerungstechnik,Mess- und Steuerungstechnik,,,
sjmm-32014190071484__347-379,des Unternehmens sowie der Mandats- und Hilfsgesellschaften . Dabei erstellen Sie die Abschlüsse,Mandats- und Hilfsgesellschaften,Mandats- und Hilfsgesellschaften,,,
sjmm-72018111622064__665-694,als Detailhandelsfachfrau Berufs- und Branchenerfahrung Fundiertes Fachwissen im Bereich,Berufs- und Branchenerfahrung,Berufs- und Branchenerfahrung,,,
sjmm-72017101742515__627-654,"Stangen , Rohre und Bleche mit Fräs- und Schneidemaschinen . Mit Handwerkszeugen , Geräten",Fräs- und Schneidemaschinen,Fräs- und Schneidemaschinen,,,
sjmm-72015112910349__716-749,mit dem IT-Team sichern Sie eine hohe Applikations- und Supportqualität im ganzen Claraspital . Ihre,Applikations- und Supportqualität,Applikations- und Supportqualität,,,
sjmm-11968141170021__729-752,"AG , Altenrhein Telefon 8 Intern 8 Flug- und Fahrzeugwerke AG # Altenrhein bei",Flug- und Fahrzeugwerke,Flug- und Fahrzeugwerke,,,
sjmm-72018108762807__257-282,branchenspezifische Lösungen sowie Web- und Ausrüstmaschinen für Papiermaschinen-bespannungen,Web- und Ausrüstmaschinen,Web- und Ausrüstmaschinen,,,
sjmm-32006190010028__86-122,schweizerischen Kantonalbanken für Anlage- und Vorsorgedienstleistungen . Als spezialisierter,Anlage- und Vorsorgedienstleistungen,Anlage- und Vorsorgedienstleistungen,,,
sjmm-22021100533031__201-224,sucht für die Vermietung von Büro- und Gewerberäumen und das Vertragsmanagement per sofort,Büro- und Gewerberäumen,Büro- und Gewerberäumen,,,
sjmm-72017100471244__864-896,"Grundlagen Budgetverantwortung , Finanz- und Leistungscontrolling Qualitätssicherung und",Finanz- und Leistungscontrolling,Finanz- und Leistungscontrolling,,,
sjmm-11992131050001__622-645,EDAK AG Metall- Geräte- und Apparatebau 8447 Dachsen,Geräte- und Apparatebau,Geräte- und Apparatebau,,,
sjmm-32016190011069__546-574,"Import- und Exporttransporte • Stückgut- und Systemverkehre • Länder : u.a. Italien , Frankreich",Stückgut- und Systemverkehre,Stückgut- und Systemverkehre,,,
sjmm-12003131050005__258-285,"Elektro- und Druckluftwerkzeuge , Service- und Pflegeprodukte , Bevorratungs- Entnahmesysteme",Service- und Pflegeprodukte,Service- und Pflegeprodukte,,,
sjmm-32013190141578__2009-2038,Ihrer Gehaltsvorstellungen sowie ggf. Reise- und Umzugsbereitschaft per E- -Mail . Ihren Wunsch nach,Reise- und Umzugsbereitschaft,Reise- und Umzugsbereitschaft,,,
sjmm-72017101733330__1537-1575,"rundet ein unternehmerisches Denken , Kommunikations- und Beratungsfähigkeit , Flexibilität und motiviertes",Kommunikations- und Beratungsfähigkeit,Kommunikations- und Beratungsfähigkeit,,,
sjmm-11984111160004__162-188,"Damit dies im Produktebereich "" Schleif- und Messmaschinen "" auch in der Zukunft so bleibt",Schleif- und Messmaschinen,Schleif- und Messmaschinen,,,
sjmm-72018117794373__483-515,betreust Mitarbeitende oder kreierst Produkt- und Marketingunterlagen . weniger anzeigen Berufsbild,Produkt- und Marketingunterlagen,Produkt- und Marketingunterlagen,,,
sjmm-72016108891995__775-811,interdisziplinären Team • interne Super- und Intervisionsmöglichkeiten • interne und externe,Super- und Intervisionsmöglichkeiten,Super- und Intervisionsmöglichkeiten,,,
sjmm-32019190080900__690-728,und Wasser zur Unterstützung unserer Entwicklungs- und Applikationsprojekte mit internationalen Kunden . Die,Entwicklungs- und Applikationsprojekte,Entwicklungs- und Applikationsprojekte,,,
sjmm-11994121050002__106-137,wir EDV-Projekte verschiedenster Branchen- und Anwendungsgebiete in IBM-Systemumgebung . Kreatives und,Branchen- und Anwendungsgebiete,Branchen- und Anwendungsgebiete,,,
sjmm-22001109850007__590-629,"Aufgrund von Auftragen stellen Sie Konstruktions- und Zeichnungsunterlagen bereit , pflegen den",Konstruktions- und Zeichnungsunterlagen,Konstruktions- und Zeichnungsunterlagen,,,
sjmm-32021190210119__509-537,Auch erstellen Sie Monats- und Jahresreportings . Im Bereich Controlling helfen Sie,Monats- und Jahresreportings,Monats- und Jahresreportings,,,
sjmm-11990131120030__556-585,der Geschäftsleitung und der Kader in Personal- und Schulungsfragen . Teilnahme an der Gesamtführung,Personal- und Schulungsfragen,Personal- und Schulungsfragen,,,
sjmm-32010190050038__681-723,Begleitung der Teamleiterin an Schlichtungs- und Ausweisungsverhandlungen * Korrespondenz mit Eigentümern,Schlichtungs- und Ausweisungsverhandlungen,Schlichtungs- und Ausweisungsverhandlungen,,,
sjmm-72019113703498__87-114,"mit dem vielfältigsten Angebot an Pauschal- und Gruppenreisen , ergänzt von einer hochwertigen",Pauschal- und Gruppenreisen,Pauschal- und Gruppenreisen,,,
sjmm-32017190010928__1465-1490,und Kundenberatungserfahrung Bank- und Krediterfahrung von Vorteil Verhandlungsgeschick,Bank- und Krediterfahrung,Bank- und Krediterfahrung,,,
sjmm-12003141190014__326-356,im letzten Lebensabschnitt . Mit 60 Teil- und Vollzeitangestellten ermöglichen wir dem betagten Menschen,Teil- und Vollzeitangestellten,Teil- und Vollzeitangestellten,,,
sjmm-72017109543232__231-272,"Aufbauunterricht , ggf. Aufnahme- und Alphabetisierungsunterricht ) Wir erwarten von Ihnen",Aufnahme- und Alphabetisierungsunterricht,Aufnahme- und Alphabetisierungsunterricht,,,
sjmm-72018119960718__1321-1347,und Gestaltung unseres vielseitigen Gruppen- und Kursangebotes Abwechslungsreiche und,Gruppen- und Kursangebotes,Gruppen- und Kursangebotes,,,
sjmm-72019104442900__1416-1442,und diverse Kooperationen mit Beleg- und Konsiliarärzten aus der Region runden das Angebot ab,Beleg- und Konsiliarärzten,Beleg- und Konsiliarärzten,,,
sjmm-22011109930310__856-884,Controllings ; Erstellen von Daten- und Geschäftsanalysen ; Unterstützung bei der Erstellung von,Daten- und Geschäftsanalysen,Daten- und Geschäftsanalysen,,,
sjmm-32013190011901__618-654,sowie im Backoffice Sehr gute Kommunikations- und Officekenntnisse Englischkenntnisse von Vorteil,Kommunikations- und Officekenntnisse,Kommunikations- und Officekenntnisse,,,
sjmm-72014105331118__567-597,einer effektiven und effizienten Aufbau- und Ablauforganisation Operative,Aufbau- und Ablauforganisation,Aufbau- und Ablauforganisation,,,
sjmm-32008190010110__708-733,"betreuen Sie selbstständig unsere IH- und Inventardatenbank , erfassen neue Anlagen , Geräte sowie",IH- und Inventardatenbank,IH- und Inventardatenbank,,,
sjmm-32021190210228__229-261,Direktvertriebsunternehmen für die Montage- und Befestigungstechnik in den Bereichen Handwerk und,Montage- und Befestigungstechnik,Montage- und Befestigungstechnik,,,
sjmm-11990131050036__254-283,"bezahlen . Es werden auch Sanitär- und Heizungsmonteure gesucht , welche von uns drei Monate",Sanitär- und Heizungsmonteure,Sanitär- und Heizungsmonteure,,,
sjmm-11990131070023__660-689,"Organisation . Unsere Zielmärkte sind Industrie- und Finanzbereiche , Verwaltungen und Hochschulen sowie",Industrie- und Finanzbereiche,Industrie- und Finanzbereiche,,,
sjmm-12016131120035__1663-1691,"mit den Ansprechgruppen aus dem Schul- und Verwaltungsumfeld • Hohe Sozialkompetenz , Integrität",Schul- und Verwaltungsumfeld,Schul- und Verwaltungsumfeld,,,
sjmm-32018190030806__910-938,mit den Sekretariaten der Lehr- und Forschungsbereiche Mithilfe bei DSBG-Anlässen für,Lehr- und Forschungsbereiche,Lehr- und Forschungsbereiche,,,
sjmm-32017190010895__199-229,tragen Sie zu einem soliden Risiko- und Kontrollmanagement bei . In dieser spannenden Position,Risiko- und Kontrollmanagement,Risiko- und Kontrollmanagement,,,
sjmm-32006190010047__2418-2452,Beratung und Selektion von Fach- und,Fach- und Führungspersönlichkeiten,Fach- und Führungspersönlichkeiten,,,
sjmm-32021190100017__637-675,bei der Kontrolle der Rechnungen für Nebenkosten- und Verwaltungsrechnungen Anforderungsprofil Abgeschlossene,Nebenkosten- und Verwaltungsrechnungen,Nebenkosten- und Verwaltungsrechnungen,,,
sjmm-32020190030642__1521-1551,"und einhalten der Termine , Qualitäts- und Kostenstandards Unterstützen beim Erstellen von",Qualitäts- und Kostenstandards,Qualitäts- und Kostenstandards,,,
sjmm-72018105331538__173-197,"finden sich im Bündner- und Glarnerland , St. Galler Rheintal und Ländle - mit",Bündner- und Glarnerland,Bündner- und Glarnerland,,,
sjmm-11950141090006__65-92,"Firma des Textil- Detailhandels ( Damen- und Herrenkonfektion , Stoffe und Wäsche ) mit eigener",Damen- und Herrenkonfektion,Damen- und Herrenkonfektion,,,
sjmm-22007108110924__916-960,"FH / TS ) , hochstehende Kommunikations- und Presentatiosnfähigkeiten , eine ausgeprägte Kundenorientierung",Kommunikations- und Presentatiosnfähigkeiten,Kommunikations- und Presentatiosnfähigkeiten,,,
sjmm-32017190010704__703-747,SZO im Rahmen von Team- und Organisationsentwicklungsprozessen bei der Optimierung der bestehenden,Team- und Organisationsentwicklungsprozessen,Team- und Organisationsentwicklungsprozessen,,,
sjmm-32010190010398__1162-1197,Handeln * Soziale Kompetenzen ( Gesprächs- und Verhandlungsgeschick ; Teamfähigkeit ; Belastbarkeit,Gesprächs- und Verhandlungsgeschick,Gesprächs- und Verhandlungsgeschick,,,
sjmm-32017190140763__756-775,Fundierte Erfahrung im SAP Basis- und Security-Bereich Vertieftes Know-how aus,Basis- und Security,Basis- und Security,,,
